NODE_PROB: 0.1	EDGE_DENSITY: 0.1	GRAPH SIZE: 400
STEP 0		13,2	14	14	15,6		13	14	14	14	14	14	15	16		0,94	44,1	1180,08		4	1	0	0	5	0	0.10020050125313283	818	831	400
STEP 1		13,2	14,4	14	15		13	14	14	15	14	14	15	15		1,05	50,29	779,75		8	2	0	0	8	2	0.10003759398496241	780	778	400
STEP 2		13,6	14,4	14	15		13	14	14	15	14	14	15	15		0,64	28,6	682,31		10	5	0	0	11	4	0.100062656641604	805	752	400
STEP 3		13,4	14,8	14	15		13	14	14	15	14	14	15	15		0,61	30,04	655,68		13	7	0	0	12	8	0.10072681704260651	820	802	400
STEP 4		13,2	14,2	14	15		13	14	14	15	14	14	15	15		0,73	28,91	618		17	8	0	0	16	9	0.10095238095238095	811	789	400
STEP 5		13,4	14,8	14	15		13	14	14	15	14	14	15	15		0,5	27,58	596,9		20	10	0	0	17	13	0.1012280701754386	821	816	400
STEP 6		13,6	14,4	14	15		13	14	14	15	14	14	15	15		0,58	27,05	583,44		22	13	0	0	20	15	0.10129072681704261	797	846	400
STEP 7		13,8	14,6	14	15		13	14	14	15	14	14	15	15		0,65	28,18	568,55		23	17	0	0	22	18	0.10067669172932331	834	767	400
STEP 8		13,4	14,8	14	15		13	14	14	15	14	14	15	15		0,52	23,95	515,17		26	19	0	0	23	22	0.10151629072681705	791	785	400
STEP 9		13,4	14,6	14	15		13	14	14	15	14	14	15	15		0,52	24,26	515,59		29	21	0	0	25	25	0.10159147869674186	803	819	400
STEP 10		13,8	14,6	14	15		13	14	14	15	14	14	15	15		0,51	22,8	501,83		30	25	0	0	27	28	0.10139097744360902	818	829	400
STEP 11		14	14,4	14	15		14	14	14	15	14	14	15	15		0,53	23,86	507,79		30	30	0	0	30	30	0.1012531328320802	788	784	400
STEP 12		13,6	14,6	14	15		13	14	14	15	14	14	15	15		0,5	22,47	495,97		32	33	0	0	32	33	0.10130325814536341	840	851	400
STEP 13		13,2	14,4	14	15		13	14	14	15	14	14	15	15		0,48	24,19	468,06		36	34	0	0	35	35	0.10116541353383458	853	800	400
STEP 14		13,8	15	14	15		13	14	15	15	14	14	15	15		0,41	19,29	378,48		37	38	0	0	35	40	0.10182957393483709	793	810	400
STEP 15		13,4	14,6	14	15		13	14	14	15	14	14	15	15		0,31	15,66	373,37		40	40	0	0	37	43	0.10161654135338345	883	822	400
STEP 16		13,8	14,6	14,4	15,4		13	14	14	15	14	15	15	16		0,38	16,72	374,5		42	43	0	0	41	44	0.10238095238095238	810	840	400
STEP 17		13,4	14,8	14	15		13	14	14	15	14	14	15	15		0,32	15,92	361,18		45	45	0	0	42	48	0.10200501253132832	804	803	400
STEP 18		14	14,4	14	15		14	14	14	15	14	14	15	15		0,34	15,98	351,54		45	50	0	0	45	50	0.10201754385964912	796	814	400
STEP 19		13,2	15	14	15,2		13	14	15	15	14	14	15	16		0,31	15,25	345,96		49	51	0	0	45	55	0.10179197994987468	811	819	400
