NODE_PROB: 0.07	EDGE_DENSITY: 0.9	GRAPH SIZE: 400
STEP 0		135	133,8	110	133,8		132	137	133	135	109	111	133	135		11,81	446,24	691,18		0	0	5	0	0	5	0.8997243107769424	8100	4919	400
STEP 1		160,8	154	132,6	151		158	164	151	157	130	136	150	152		12,03	453,72	814,95		0	0	10	0	0	10	0.9395864661654135	6335	5263	400
STEP 2		169,8	162,8	138,8	160,2		167	172	159	166	138	139	159	161		12,82	488,12	381,92		0	0	15	0	0	15	0.9530200501253133	5857	5454	400
STEP 3		175,2	169,4	143,6	164,8		171	179	165	172	143	144	161	167		11,92	488,78	311,78		0	0	20	0	0	20	0.9580701754385965	5460	5384	400
STEP 4		176,4	168,8	145	166		174	181	166	172	144	146	164	167		10,8	447,87	272,84		0	0	25	0	0	25	0.9590225563909774	5385	5273	400
STEP 5		179	173,4	147	168,4		175	181	171	177	147	147	167	169		10,57	405,25	270,17		0	0	30	0	0	30	0.9604260651629073	5367	5302	400
STEP 6		180,8	170,2	147,4	170,4		179	183	168	173	147	148	170	171		10,41	410,75	226,58		0	0	35	0	0	35	0.9612406015037595	5362	5414	400
STEP 7		180,2	169	147	169,4		178	182	166	173	146	148	168	171		8,54	351,5	204,59		0	0	40	0	0	40	0.9605889724310777	5435	5458	400
STEP 8		178	171,4	146,4	170,8		177	179	167	173	146	147	169	172		9,79	349,09	192,2		0	0	45	0	0	45	0.9603007518796992	5427	5404	400
STEP 9		176,6	171,6	146	168,6		175	179	165	176	146	146	166	170		8,57	357,62	195,41		0	0	50	0	0	50	0.9605889724310777	5247	5234	400
STEP 10		181,4	173	146,6	169,6		180	182	170	175	146	147	168	170		9,25	348,98	206,54		0	0	55	0	0	55	0.9607518796992481	5339	5425	400
STEP 11		177,8	170	143,6	166,6		174	182	166	174	143	144	164	168		8,32	361,26	167,48		0	0	60	0	0	60	0.9596741854636591	5398	5354	400
STEP 12		179,8	170,8	148,2	169,6		176	183	170	173	147	149	169	170		7,37	325,89	183,42		0	0	65	0	0	65	0.9602255639097744	5441	5368	400
STEP 13		178,2	172,8	149,4	171,6		176	180	170	174	149	150	171	172		6,93	302,42	224,31		0	0	70	0	0	70	0.961140350877193	5369	5352	400
STEP 14		177,4	169	147,6	170,2		174	180	168	170	147	148	169	172		7,07	293,35	171,61		0	0	75	0	0	75	0.9613533834586466	5320	5365	400
STEP 15		179	170,8	146,6	169,4		178	181	167	173	146	147	167	171		6,84	304,91	160,51		0	0	80	0	0	80	0.9607894736842105	5315	5380	400
STEP 16		177,4	172,6	146,8	170,4		176	181	170	175	146	147	170	171		6,85	284,66	151,51		0	0	85	0	0	85	0.9599749373433584	5440	5357	400
STEP 17		180,4	171,6	146,4	169,6		178	182	169	176	145	147	168	170		6,61	276,91	174,04		0	0	90	0	0	90	0.961015037593985	5307	5341	400
STEP 18		177	170,4	145,4	168,2		175	181	168	172	145	146	168	169		6,76	280,79	156,83		0	0	95	0	0	95	0.9605889724310777	5333	5311	400
STEP 19		180,8	173	147	170,2		179	182	170	177	147	147	167	172		6,74	284,39	155,47		0	0	100	0	0	100	0.9608646616541353	5268	5321	400
