NODE_PROB: 0.1	EDGE_DENSITY: 0.5	GRAPH SIZE: 400
STEP 0		54,6	55,6	52,6	56		54	55	55	56	52	53	55	57		3,41	153,58	1366,88		0	0	5	0	0	5	0.5000751879699248	4529	3975	400
STEP 1		54,8	56,6	52,6	55,6		54	56	56	57	52	53	55	56		3,49	155,2	1252,6		0	0	10	0	0	10	0.5070175438596491	4367	4023	400
STEP 2		56	56,2	54	56,2		55	57	55	57	54	54	56	57		3,17	134,56	1032,11		0	0	15	0	0	15	0.511328320802005	4331	4137	400
STEP 3		56	57,2	53,8	57		55	57	56	58	53	54	57	57		2,68	132,56	983,61		0	0	20	0	0	20	0.5137593984962406	4429	4191	400
STEP 4		56,2	57,4	54,4	56,4		56	57	56	59	54	55	56	57		3,1	135,22	1020,22		0	0	25	0	0	25	0.5167418546365915	4259	4235	400
STEP 5		55,4	57,2	54,4	56,8		54	57	57	58	54	55	56	57		3,09	139,27	1024,91		0	2	28	0	0	30	0.5170426065162907	4353	4006	400
STEP 6		56,8	58,4	54,2	57,4		55	58	57	59	54	55	57	58		3,09	143,17	976,04		0	2	33	0	0	35	0.5213909774436091	4223	4193	400
STEP 7		56,4	58	54	57,4		55	58	57	59	54	54	57	58		2,81	137,72	901,9		0	2	38	0	0	40	0.5217669172932331	4294	4102	400
STEP 8		57,6	58,2	55	57,8		57	58	57	60	55	55	57	58		3,08	134,63	923,5		0	2	43	0	0	45	0.5241729323308271	4273	4161	400
STEP 9		57,4	58,4	55,6	57,6		55	59	57	59	55	56	57	58		2,86	126,73	880,25		1	2	47	0	0	50	0.5255764411027569	4168	4121	400
STEP 10		58	58,8	55,4	57,8		57	60	58	60	55	56	57	58		2,77	128,19	866,6		1	2	52	0	0	55	0.5261654135338346	4200	4163	400
STEP 11		57,4	58,4	55	57,8		56	59	58	59	54	56	57	59		2,88	125,72	871,83		1	2	57	0	0	60	0.5266290726817042	4269	4229	400
STEP 12		57	58,4	55,6	58,2		56	59	57	60	55	56	58	59		2,76	125,55	882,78		1	4	60	0	0	65	0.5271303258145363	4181	4044	400
STEP 13		57,4	58,8	55,6	58,4		57	59	58	59	55	56	58	59		2,48	119,36	870,61		1	4	65	0	0	70	0.5288471177944862	4079	4269	400
STEP 14		57	58,8	55,2	58,2		56	58	58	59	55	56	57	59		2,23	109,49	870		1	4	70	0	0	75	0.5264661654135339	4227	4264	400
STEP 15		56,2	58,4	55,2	58		56	57	58	59	55	56	57	59		2,39	107,29	876,55		1	5	74	0	0	80	0.5260025062656641	4179	4283	400
STEP 16		57	58,8	55	57		56	58	58	60	55	55	56	58		2,45	115,35	880,08		1	5	79	0	0	85	0.5246992481203008	4164	4233	400
STEP 17		57,8	58	55,2	58		57	60	57	59	55	56	58	58		2,73	119,8	883,99		1	5	84	0	0	90	0.5238345864661654	4210	4238	400
STEP 18		57,4	58,4	55,2	57,8		56	58	58	59	55	56	57	58		2,24	108,18	876,25		1	5	89	0	0	95	0.523483709273183	4195	4089	400
STEP 19		56,6	58,4	54,8	58		55	58	58	59	54	56	57	59		2,22	112,97	859,2		1	6	93	0	0	100	0.524812030075188	4266	4109	400
