NODE_PROB: 0.07	EDGE_DENSITY: 0.5	GRAPH SIZE: 400
STEP 0		55	55,4	52,4	56,2		54	56	55	56	52	53	56	57		3,4	165,46	1454,62		0	0	5	0	0	5	0.5009147869674185	2971	2751	400
STEP 1		55,2	55,6	52,6	55,2		54	57	55	57	52	53	54	56		3,41	162,17	1231,41		0	0	10	0	0	10	0.5036716791979949	2948	2842	400
STEP 2		54,4	55,8	52,8	54,8		53	55	55	57	52	53	54	55		2,99	132,86	1011,1		0	1	14	0	0	15	0.505	2988	2852	400
STEP 3		55,2	56,6	52,8	55,2		53	56	56	57	52	53	55	56		2,46	126,4	952,98		0	2	18	0	0	20	0.5067042606516291	2924	2830	400
STEP 4		55,6	56,6	53	55,4		54	57	56	57	53	53	55	56		2,8	134,99	931,79		0	2	23	0	0	25	0.5078822055137845	2995	2780	400
STEP 5		56,2	57,2	53,6	56		55	57	57	58	53	54	55	57		3,12	135,53	998,52		0	2	28	0	0	30	0.5105764411027569	2780	2788	400
STEP 6		55	56,8	53,8	56		54	56	56	59	53	54	55	57		2,89	133,23	1002,57		0	3	32	0	0	35	0.5104761904761905	2948	2820	400
STEP 7		55,8	57,8	53,8	56,2		55	57	57	58	53	54	56	57		2,71	137,38	928,68		0	3	37	0	0	40	0.5120802005012531	2903	2817	400
STEP 8		56,2	57,2	53,6	56		55	57	57	58	53	54	56	56		2,55	121,54	912,73		0	3	42	0	0	45	0.5131578947368421	2954	2976	400
STEP 9		56	57	53,8	56,2		55	57	56	59	53	54	56	57		2,63	120,65	869,97		0	3	47	0	0	50	0.5128822055137845	2933	2862	400
STEP 10		56	57,8	53,6	56,2		54	58	56	59	53	54	56	57		2,69	117,38	824,2		0	3	52	0	0	55	0.5137719298245614	2945	2977	400
STEP 11		55,6	57	53,4	56,4		55	56	56	58	52	54	56	57		2,55	118,8	839,64		0	3	57	0	0	60	0.5133709273182957	3003	2829	400
STEP 12		55,4	56,4	53,8	56,2		54	57	55	58	53	54	55	57		2,58	120,35	850,45		0	4	61	0	0	65	0.5155513784461153	2815	2803	400
STEP 13		55,6	57,8	54	56,4		54	57	57	58	54	54	56	57		2,63	115,82	851,69		0	5	65	0	0	70	0.5157017543859649	2942	2874	400
STEP 14		56,6	58	53,8	56,8		56	57	57	59	53	54	56	57		2,46	111,62	842,56		0	5	70	0	0	75	0.5165538847117794	2997	2933	400
STEP 15		56,4	57,8	54,2	56,8		55	57	57	59	54	55	56	57		2,32	111,67	843,76		0	5	75	0	0	80	0.5173558897243108	2973	2876	400
STEP 16		56	57,8	54,2	56,8		55	57	57	59	54	55	56	57		2,37	112,86	863,14		0	6	79	0	0	85	0.5185714285714286	2884	2894	400
STEP 17		55,8	57,2	54,8	56,4		55	56	56	58	54	55	56	57		2,36	107,06	875,23		0	7	83	0	0	90	0.5184461152882206	2867	2893	400
STEP 18		55,8	57	54,2	56,4		55	57	55	58	54	55	56	57		2,76	118,85	856,02		0	7	88	0	0	95	0.5181203007518796	2861	2928	400
STEP 19		56,6	57	54,4	56,4		55	58	56	58	54	55	56	57		2,3	107,17	878,48		0	7	93	0	0	100	0.517280701754386	2879	2879	400
