NODE_PROB: 0.05	EDGE_DENSITY: 0.9	GRAPH SIZE: 300
6000	=>	86,39	100,76
6050	=>	86,36	100,75
6100	=>	86,36	100,73
6150	=>	86,36	100,73
6200	=>	86,36	100,72
6250	=>	86,36	100,72
6300	=>	86,36	100,71
6350	=>	86,36	100,71
6400	=>	86,35	100,71
6450	=>	86,35	100,7
6500	=>	86,35	100,68
6550	=>	86,33	100,68
6600	=>	86,31	100,67
6650	=>	86,3	100,67
6700	=>	86,3	100,66
6750	=>	86,3	100,66
6800	=>	86,3	100,64
6850	=>	86,3	100,63
6900	=>	86,3	100,62
6950	=>	86,3	100,62
7000	=>	86,27	100,6
7050	=>	86,26	100,6
7100	=>	86,24	100,56
7150	=>	86,24	100,56
7200	=>	86,23	100,54
7250	=>	86,23	100,53
7300	=>	86,23	100,53
7350	=>	86,23	100,53
7400	=>	86,23	100,52
7450	=>	86,22	100,52
7500	=>	86,21	100,52
7550	=>	86,19	100,52
7600	=>	86,19	100,51
7650	=>	86,18	100,49
7700	=>	86,18	100,47
7750	=>	86,18	100,47
7800	=>	86,18	100,47
7850	=>	86,18	100,45
7900	=>	86,18	100,45
7950	=>	86,18	100,44
8000	=>	86,18	100,44
8050	=>	86,18	100,43
8100	=>	86,18	100,43
8150	=>	86,18	100,41
8200	=>	86,18	100,41
8250	=>	86,18	100,4
8300	=>	86,18	100,39
8350	=>	86,18	100,39
8400	=>	86,18	100,39
8450	=>	86,18	100,38
8500	=>	86,18	100,38
8550	=>	86,18	100,38
8600	=>	86,18	100,37
8650	=>	86,18	100,37
8700	=>	86,17	100,36
8750	=>	86,17	100,35
8800	=>	86,17	100,35
8850	=>	86,17	100,34
8900	=>	86,17	100,34
8950	=>	86,17	100,34
9000	=>	86,16	100,34
9050	=>	86,16	100,34
9100	=>	86,15	100,34
9150	=>	86,15	100,34
9200	=>	86,15	100,34
9250	=>	86,15	100,34
9300	=>	86,15	100,33
9350	=>	86,14	100,33
9400	=>	86,14	100,33
9450	=>	86,14	100,33
