EDGE_PROB: 0.1	EDGE_DENSITY: 0.4	GRAPH SIZE: 500
STEP 0		51,2	53,4	50,6	53,8		4,75	140,29	1656,85		0.4023567134268537	5307	4908
STEP 1		52,4	54,2	51	53,2		4,16	139,4	1634,57		0.4055551102204409	5275	5095
STEP 2		52,2	54,2	51,2	53,8		4,06	144,5	1657,02		0.40699799599198394	5261	5055
STEP 3		52,4	54,6	51,6	53,4		4,8	153,97	1682,6		0.4086492985971944	5139	4917
STEP 4		52,6	54,4	51,8	54,4		4,65	163	1748,94		0.41042885771543086	5316	5169
STEP 5		52	54,6	51,8	54,2		4,53	160,72	1737,75		0.4116072144288577	5274	5238
STEP 6		53,2	55	51,8	54,4		4,12	172,43	1735,69		0.41189579158316636	5153	5067
STEP 7		53	54,6	52	54,2		4,45	164,39	1767,74		0.4125851703406814	5249	5160
STEP 8		53	54,8	52	54,4		5,14	177,18	1741,66		0.4132985971943888	5230	5151
STEP 9		52,8	55	52	54,2		4,7	176,86	1767,32		0.4139318637274549	5313	5098
STEP 10		53,4	56	52,2	54,2		4,68	175,18	1824,21		0.4156553106212425	5223	5309
STEP 11		53,4	55,4	52	54,8		4,43	178,01	1792,68		0.41496593186372743	5297	5188
STEP 12		54,2	55,6	52,4	54		4,84	189,07	1873,5		0.41583967935871746	5169	5169
STEP 13		53,8	55,2	52,4	54,8		4,6	174,68	1865,53		0.41583967935871746	5191	5174
STEP 14		53,4	55,4	52,6	54,8		4,62	178,23	1876,04		0.4159759519038076	5176	5119
STEP 15		53	55,2	52,6	54,4		5,43	175,66	1776,73		0.41643286573146293	5220	5243
STEP 16		53,4	56,2	52	55		4,41	165,42	1648,97		0.41624849699398797	5117	5149
STEP 17		53,6	55,4	52,4	54,6		4,14	160,19	1689,63		0.41599198396793585	5138	5265
