EDGE_PROB: 0.03	EDGE_DENSITY: 0.5	GRAPH SIZE: 500
STEP 0		65	66,4	63,4	67,4		6	174,89	2022,42		0.5018837675350701	1973	1901
STEP 1		65,2	66,8	63,8	66		5,57	175,59	2036,53		0.5024609218436874	1943	1801
STEP 2		66,4	67,6	64	66,4		5,09	172,67	2007,68		0.5035991983967936	1888	1920
STEP 3		65,8	68	64	66,4		4,71	181,31	2023,66		0.5033426853707414	1851	1844
STEP 4		65	67,2	64	66		5,18	182,94	2055,15		0.5033987975951904	1904	1864
STEP 5		65,8	66,8	64	66,2		5,15	186,66	2092,32		0.5037194388777555	1942	1861
STEP 6		66	66,6	63,8	66,4		6,23	187,33	2012,1		0.5043687374749499	1879	1947
STEP 7		65,2	67,6	64	66		5,94	199,27	2076,21		0.5038236472945892	1942	1851
STEP 8		65,8	67,2	64,2	66,2		6,73	196,9	2148,38		0.5045531062124249	1951	1896
STEP 9		65	67,4	64	66,6		5,72	199,99	2163,41		0.5049939879759519	1824	1858
STEP 10		65,4	67,8	64,4	66,6		5,63	192,2	2184,66		0.5047214428857716	1887	1840
STEP 11		66	67	63,8	66,6		6,4	196,76	2153,08		0.5050981963927855	1933	1891
STEP 12		66,2	67,6	64	66,4		6,02	204,87	2195,57		0.5054348697394789	1860	1924
STEP 13		65,8	67,6	64,4	66,4		5,4	189,02	1997,73		0.5049218436873747	1942	1918
STEP 14		66	66,6	64	66,4		5,09	177,33	1911,61		0.5051142284569138	1921	1802
STEP 15		66,2	67,4	64,4	66,4		4,91	177,85	1936,05		0.5060681362725451	1909	1899
