EDGE_PROB: 0.04	EDGE_DENSITY: 0.5	GRAPH SIZE: 500
STEP 0		65,6	67,4	63,4	67,6		5,98	182,15	2072,89		0.5016993987975952	2642	2573
STEP 1		65,6	67,6	63,4	66		4,92	180,06	2071,3		0.5022525050100201	2503	2514
STEP 2		65,6	67,2	63,8	65,8		5,43	180,52	2121,45		0.5021643286573146	2601	2487
STEP 3		65,4	67	63,8	66,2		6,24	192,01	2109,82		0.5030781563126252	2651	2476
STEP 4		66,4	67,6	64	66,2		5,59	191,94	2148,56		0.5044809619238477	2657	2527
STEP 5		65,2	68	64,2	66,8		5,44	200,96	2193,19		0.5055230460921843	2620	2530
STEP 6		65,4	67,6	64,2	66,6		6,43	195,76	2227,22		0.5062444889779559	2616	2496
STEP 7		65,8	67,6	64,6	66,2		5,24	203,82	2225,89		0.5072064128256513	2556	2501
STEP 8		65,2	67,8	64,8	66,6		5,68	204,47	2260,49		0.5076472945891783	2634	2486
STEP 9		66	68	64,8	66,8		6,16	203,23	2256,07		0.5088336673346694	2522	2563
STEP 10		66,8	68	65	66,8		5,52	216,57	2248,5		0.5085050100200401	2592	2491
STEP 11		66,2	68,2	64,8	67,2		6,19	210,96	2323,04		0.509314629258517	2536	2542
STEP 12		66,4	68,6	64,6	66,4		5,77	219,49	2211,11		0.5092665330661322	2616	2614
STEP 13		67,2	68,8	65	66,8		5,5	194,74	1991,84		0.5092825651302605	2551	2506
STEP 14		67	68,6	64,8	67		5,09	183,53	2007,22		0.5096432865731463	2581	2561
