EDGE_PROB: 0.07	EDGE_DENSITY: 0.5	GRAPH SIZE: 500
STEP 0		65,2	66	63,4	67		7,24	214,89	2589,92		0.4988056112224449	4654	4319
STEP 1		65	66,8	63,2	66,4		8,99	244,47	2616,04		0.5014909819639278	4737	4336
STEP 2		65,8	68	63,8	66,2		6,47	252,24	2744,29		0.5047054108216433	4698	4512
STEP 3		65,6	67,4	64,2	66,8		8,89	246,82	2841,08		0.5061963927855712	4625	4361
STEP 4		66,2	67,8	64,6	67		9,76	264,04	2854,72		0.508312625250501	4649	4487
STEP 5		66,6	69,2	65	67,6		8,71	273,54	2876,53		0.5096112224448898	4576	4420
STEP 6		67	69,2	65,2	67,6		6,61	272,06	2904,46		0.5108617234468937	4599	4431
STEP 7		67	68,4	65,4	67,8		7,25	293,12	2979,98		0.5122084168336674	4668	4392
STEP 8		67,2	68,8	65,6	68,4		9,59	291,71	3007,15		0.5144208416833668	4537	4499
STEP 9		66,6	69	65,2	67,6		7,28	288,41	2675,7		0.5147254509018037	4543	4530
STEP 10		67	69,2	65,4	67,8		6,42	213,87	2054,5		0.5148296593186372	4638	4512
STEP 11		66,6	68,6	65,6	67,4		5,49	192,84	2047,13		0.5158396793587174	4586	4478
