EDGE_PROB: 0.05	EDGE_DENSITY: 0.5	GRAPH SIZE: 500
STEP 0		64	67	64	67,2		5,92	176,39	2181,13		0.49954308617234466	3320	3069
STEP 1		65,2	66	64	66		5,87	182,4	2250,68		0.5015551102204409	3279	3068
STEP 2		65,4	67	64	66,2		6,42	187,75	2266,88		0.5032464929859719	3294	3120
STEP 3		65,8	67,8	64,4	66,8		5,98	195,74	2316,43		0.5046412825651303	3189	3157
STEP 4		66,2	67,8	64,2	66,4		5,64	206,74	2318,65		0.5048977955911824	3275	3153
STEP 5		66	68	65	66,8		5,5	201,93	2365,36		0.505875751503006	3253	3174
STEP 6		66	67,4	64,2	67		7,16	209,07	2355,94		0.5065090180360722	3180	3075
STEP 7		66	68	64,4	66,6		6,85	215,05	2424,26		0.5073507014028056	3167	3170
STEP 8		65	68,4	64	67		6,61	216,84	2284,16		0.5073266533066132	3152	3233
STEP 9		65,4	67,6	64,6	66,6		6,15	227,68	2358,99		0.5066773547094189	3197	3189
STEP 10		66	67,4	64,6	67		6,49	219,41	2466,42		0.5067414829659319	3180	3143
STEP 11		66	68	64,6	66,8		6	221,01	2362,04		0.5070380761523046	3269	3155
STEP 12		65,4	68,2	64,4	67,2		6,36	211,68	2079,88		0.5079519038076152	3239	3315
STEP 13		65,8	68,2	64,2	66,6		5,26	190,51	2049,15		0.5073426853707415	3246	3174
