EDGE_PROB: 0.03	EDGE_DENSITY: 0.4	GRAPH SIZE: 500
STEP 0		50,8	52,8	50	53		5,13	145,29	1697,15		0.3971703406813627	1573	1556
STEP 1		50,6	53,2	50	51,8		3,93	138,37	1741,88		0.3973066132264529	1550	1537
STEP 2		51	53	50	52,2		3,65	134,83	1784,6		0.39741082164328656	1542	1556
STEP 3		51	52,4	50	52,2		4,21	150,77	1771,62		0.39729859719438876	1491	1524
STEP 4		50,8	52,8	50	52,2		3,58	134,5	1705,73		0.39703406813627257	1515	1580
STEP 5		51,4	52,8	49,8	51,4		3,63	147,47	1689,01		0.3965130260521042	1520	1403
STEP 6		50,6	52,8	49,8	52		4,27	148,08	1639,2		0.3974509018036072	1613	1550
STEP 7		50,8	52,6	49,8	51,8		4,83	149,64	1706,27		0.3979559118236473	1590	1481
STEP 8		51,4	53,4	50,4	52,2		5,02	161,77	1687,43		0.3988296593186373	1529	1488
STEP 9		51,4	53,4	50,4	52		4,8	159,88	1772,84		0.3991583166332665	1541	1467
STEP 10		51,8	53,2	49,8	52,4		4,66	159	1787,63		0.39975150300601203	1537	1538
STEP 11		51,6	53,2	50,2	52		5,65	164,94	1758,17		0.3997434869739479	1544	1467
STEP 12		51,8	52,6	50,2	52,6		4,34	162,2	1844,97		0.40036072144288576	1598	1561
STEP 13		51,4	53	50,8	52,6		4,3	168,98	1823,38		0.4006573146292585	1544	1527
STEP 14		51,6	53,2	50,6	52,4		4,37	164,08	1870,98		0.4007935871743487	1516	1475
STEP 15		51,2	53,2	50,4	53		4,86	165	1695,82		0.40112224448897793	1568	1503
STEP 16		52	53,4	50,6	52,4		4,63	154,07	1568,68		0.4016432865731463	1543	1452
STEP 17		51,4	53,6	50,6	52,4		3,75	138,84	1509,02		0.40237274549098195	1548	1519
STEP 18		52,2	53	50,4	52,8		3,54	129,63	1504,7		0.4026052104208417	1546	1516
