EDGE_PROB: 0.06	EDGE_DENSITY: 0.4	GRAPH SIZE: 500
STEP 0		50,8	53	50	54		5,74	188,45	2148,11		0.39922244488977954	3185	3023
STEP 1		51,6	53	50	52,8		4,26	199,22	2097,78		0.40052104208416833	3018	2980
STEP 2		50,8	53,2	50,8	52,4		5,84	205,59	2174,72		0.4008256513026052	3129	3086
STEP 3		51,4	53,4	50,8	53,2		5,47	194,97	2191,12		0.4011703406813627	3073	3027
STEP 4		51,6	54	51	52,4		5,62	196,99	2185,36		0.4015390781563126	3100	3018
STEP 5		51,8	54,2	51	52,8		6,64	207,07	2165,51		0.4021963927855711	3103	2918
STEP 6		51,8	54,4	51	53,2		7,92	202,16	2086,02		0.4036793587174349	3107	2988
STEP 7		52,2	54	51	53		5,63	227,99	2215,93		0.40463326653306614	3160	3073
STEP 8		51,6	53,4	51	53,2		6,08	208,46	2237,68		0.4053306613226453	3082	3059
STEP 9		52	53,6	50,8	53,2		6,44	239,3	2289,96		0.40551503006012024	2974	3004
STEP 10		52	54	51	53,2		6,49	241,64	2200,88		0.4052745490981964	3040	3029
STEP 11		52	54	51,2	53,2		7,46	236,33	2293,1		0.4053627254509018	3084	3021
STEP 12		52,6	54,2	51	53,4		6,64	224,53	2023,83		0.4058677354709419	3054	2991
STEP 13		51,2	54,2	51,4	53,2		4,27	160,87	1627,34		0.40637274549098196	3058	3097
STEP 14		52,2	53,6	51	53,2		3,83	148,76	1648,47		0.40606012024048094	3126	3107
