EDGE_PROB: 0.09	EDGE_DENSITY: 0.4	GRAPH SIZE: 300
STEP 0		34,2	34,4	32,8	35,8		3,61	164,4	919,97		0.3998216276477146	1727	1573	17932
STEP 1		35	35	32,6	35		2,82	167,19	905,71		0.40325529542920846	1655	1622	18086
STEP 2		34,2	35,2	32,6	35		2,79	169,86	857,45		0.4039910813823857	1691	1646	18119
STEP 3		35,2	35,2	32,6	35		2,9	178,29	799,41		0.4049944258639911	1664	1663	18164
STEP 4		34,2	35,2	33	34,8		2,95	182,47	872,7		0.4050167224080268	1661	1653	18165
STEP 5		35	35,2	32,8	35		3,15	188,5	900,12		0.4051950947603121	1688	1641	18173
STEP 6		34,6	35	33	35		3,17	190,75	925,78		0.4062430323299889	1663	1660	18220
STEP 7		34,8	35,4	32,6	35,4		3,26	194,02	879,32		0.40630992196209587	1728	1634	18223
STEP 8		35	35,4	32,8	35,4		3,01	198,04	854,99		0.40840579710144925	1712	1607	18317
STEP 9		34,2	35,8	33	35,2		3,36	201,47	887,25		0.4107469342251951	1709	1648	18422
STEP 10		34,8	35,8	33,2	35,4		3,36	205,46	846,76		0.41210702341137123	1675	1671	18483
STEP 11		35,2	36	33,2	35,6		3,47	205,72	886,45		0.41219620958751396	1613	1663	18487
STEP 12		35,2	35,6	33,4	35,6		3,26	203,76	943,99		0.4110813823857302	1620	1681	18437
STEP 13		35	35,8	33	35,2		3,32	206,28	857,67		0.4097212931995541	1675	1687	18376
STEP 14		35,2	36	33	35,2		3,37	206,84	783,92		0.409453734671126	1606	1737	18364
STEP 15		34,6	35,6	32,8	35,2		3,12	194,28	854,54		0.40653288740245264	1731	1609	18233
STEP 16		35,2	35,6	33,2	35,2		3,21	197,42	877,77		0.4092530657748049	1687	1613	18355
STEP 17		35,4	35,6	33	35,8		3,29	199,12	875,43		0.4109030100334448	1713	1653	18429
STEP 18		35,2	35,2	33,2	36		3,22	199,49	831,66		0.41224080267558527	1720	1674	18489
STEP 19		35,4	36,4	32,8	35,8		3,07	192,18	792,34		0.4132664437012263	1635	1671	18535
50	=>	35,33	38,09
100	=>	35,08	37,86
150	=>	34,99	37,74
200	=>	34,87	37,62
250	=>	34,79	37,5
300	=>	34,7	37,41
350	=>	34,65	37,28
400	=>	34,61	37,15
450	=>	34,57	37,09
500	=>	34,52	37,03
550	=>	34,48	36,97
600	=>	34,45	36,93
650	=>	34,43	36,88
700	=>	34,4	36,87
750	=>	34,37	36,83
800	=>	34,32	36,81
850	=>	34,29	36,77
900	=>	34,27	36,74
950	=>	34,26	36,69
1000	=>	34,26	36,68
1050	=>	34,22	36,67
1100	=>	34,19	36,65
1150	=>	34,16	36,59
1200	=>	34,15	36,57
1250	=>	34,12	36,55
1300	=>	34,09	36,53
1350	=>	34,09	36,5
1400	=>	34,08	36,47
1450	=>	34,05	36,43
1500	=>	34	36,37
1550	=>	33,98	36,33
1600	=>	33,97	36,31
1650	=>	33,95	36,3
1700	=>	33,94	36,29
1750	=>	33,94	36,29
1800	=>	33,91	36,27
1850	=>	33,91	36,25
1900	=>	33,9	36,23
1950	=>	33,88	36,21
2000	=>	33,88	36,19
2050	=>	33,85	36,19
2100	=>	33,85	36,16
2150	=>	33,84	36,15
2200	=>	33,84	36,13
2250	=>	33,83	36,13
2300	=>	33,83	36,13
2350	=>	33,81	36,13
2400	=>	33,81	36,13
2450	=>	33,79	36,12
2500	=>	33,78	36,11
2550	=>	33,75	36,09
2600	=>	33,74	36,08
2650	=>	33,73	36,06
2700	=>	33,71	36,05
2750	=>	33,7	36,05
2800	=>	33,68	36,04
2850	=>	33,68	36,02
2900	=>	33,68	36,02
2950	=>	33,68	35,99
3000	=>	33,68	35,98
3050	=>	33,68	35,97
3100	=>	33,68	35,94
3150	=>	33,68	35,92
3200	=>	33,67	35,91
3250	=>	33,66	35,91
3300	=>	33,66	35,9
3350	=>	33,66	35,88
3400	=>	33,65	35,87
3450	=>	33,65	35,87
3500	=>	33,64	35,86
3550	=>	33,63	35,84
3600	=>	33,61	35,84
3650	=>	33,61	35,81
3700	=>	33,61	35,8
3750	=>	33,6	35,79
3800	=>	33,6	35,78
3850	=>	33,57	35,78
3900	=>	33,56	35,78
3950	=>	33,56	35,78
4000	=>	33,55	35,78
4050	=>	33,55	35,78
4100	=>	33,55	35,78
4150	=>	33,55	35,78
4200	=>	33,55	35,78
4250	=>	33,54	35,78
4300	=>	33,54	35,78
4350	=>	33,54	35,77
4400	=>	33,54	35,75
4450	=>	33,53	35,75
4500	=>	33,53	35,74
4550	=>	33,51	35,74
4600	=>	33,5	35,74
4650	=>	33,5	35,74
4700	=>	33,49	35,73
4750	=>	33,49	35,73
4800	=>	33,49	35,73
4850	=>	33,49	35,73
4900	=>	33,47	35,72
4950	=>	33,46	35,71
5000	=>	33,46	35,71
5050	=>	33,45	35,71
5100	=>	33,45	35,7
5150	=>	33,45	35,68
5200	=>	33,45	35,68
5250	=>	33,43	35,68
5300	=>	33,43	35,68
5350	=>	33,43	35,68
5400	=>	33,43	35,68
5450	=>	33,43	35,68
5500	=>	33,43	35,67
5550	=>	33,41	35,67
5600	=>	33,41	35,66
5650	=>	33,41	35,65
5700	=>	33,41	35,65
5750	=>	33,41	35,65
5800	=>	33,4	35,64
5850	=>	33,4	35,64
5900	=>	33,39	35,63
5950	=>	33,38	35,63
6000	=>	33,38	35,62
6050	=>	33,37	35,62
6100	=>	33,37	35,62
6150	=>	33,36	35,62
6200	=>	33,35	35,62
6250	=>	33,34	35,61
6300	=>	33,34	35,61
6350	=>	33,33	35,61
6400	=>	33,32	35,61
6450	=>	33,31	35,6
6500	=>	33,31	35,6
6550	=>	33,3	35,6
6600	=>	33,29	35,6
6650	=>	33,29	35,6
6700	=>	33,26	35,59
6750	=>	33,25	35,59
6800	=>	33,25	35,59
6850	=>	33,25	35,59
6900	=>	33,23	35,59
6950	=>	33,22	35,59
7000	=>	33,2	35,59
7050	=>	33,2	35,59
7100	=>	33,2	35,59
7150	=>	33,2	35,59
7200	=>	33,2	35,59
7250	=>	33,2	35,59
7300	=>	33,2	35,59
7350	=>	33,2	35,59
7400	=>	33,19	35,59
7450	=>	33,18	35,59
7500	=>	33,17	35,58
7550	=>	33,16	35,58
7600	=>	33,16	35,57
7650	=>	33,16	35,57
7700	=>	33,16	35,56
7750	=>	33,16	35,55
7800	=>	33,16	35,55
7850	=>	33,15	35,55
7900	=>	33,14	35,55
7950	=>	33,13	35,54
8000	=>	33,13	35,54
8050	=>	33,12	35,54
8100	=>	33,12	35,54
8150	=>	33,12	35,54
8200	=>	33,12	35,54
8250	=>	33,12	35,54
8300	=>	33,12	35,53
8350	=>	33,12	35,51
8400	=>	33,12	35,51
8450	=>	33,12	35,51
8500	=>	33,12	35,51
8550	=>	33,11	35,51
8600	=>	33,1	35,51
8650	=>	33,09	35,51
8700	=>	33,09	35,51
8750	=>	33,08	35,5
8800	=>	33,07	35,5
8850	=>	33,07	35,49
8900	=>	33,06	35,49
8950	=>	33,04	35,49
9000	=>	33,04	35,49
9050	=>	33,04	35,49
9100	=>	33,04	35,49
9150	=>	33,04	35,49
9200	=>	33,04	35,49
9250	=>	33,03	35,49
9300	=>	33,01	35,49
9350	=>	33,01	35,49
9400	=>	33,01	35,48
9450	=>	33,01	35,48
9500	=>	33,01	35,48
9550	=>	33	35,48
9600	=>	32,99	35,48
9650	=>	32,98	35,48
9700	=>	32,98	35,48
9750	=>	32,96	35,48
9800	=>	32,96	35,48
9850	=>	32,95	35,48
9900	=>	32,94	35,47
9950	=>	32,94	35,47
10000	=>	32,93	35,47
