NODE_PROB: 0.01	EDGE_DENSITY: 0.5	GRAPH SIZE: 200
STEP 0		30	29,8	28	31,6		30	30	29	30	28	28	31	32		0,27	23,21	100,47		0	0	5	0	0	5	0.49316582914572865	107	109	200
STEP 1		31	30,2	27,2	29,8		30	32	29	31	27	28	29	30		0,5	32,36	69,94		0	0	10	0	0	10	0.4930653266331658	108	110	200
STEP 2		31,6	30,6	27	29,2		30	33	30	31	27	27	29	30		0,42	31,62	48,05		0	0	15	0	0	15	0.492964824120603	104	103	200
STEP 3		30	30,4	27	29		29	31	30	31	26	28	28	30		0,44	32,54	44,96		0	0	20	0	0	20	0.49301507537688444	93	88	200
STEP 4		31	30	27,2	29		30	32	30	30	27	28	29	29		0,5	32,44	44,7		0	0	25	0	0	25	0.4932663316582915	117	94	200
STEP 5		30,8	30,4	27,6	29,8		29	32	30	31	26	29	29	30		0,39	32,13	53,87		0	0	30	0	0	30	0.4944221105527638	105	101	200
STEP 6		31,2	30,6	28	29,2		30	32	30	31	28	28	29	30		0,49	32,65	58,89		0	0	35	0	0	35	0.49462311557788946	108	90	200
STEP 7		30,6	30	27,4	29,8		30	31	30	30	26	28	29	30		0,4	35,36	60,36		0	0	40	0	0	40	0.4955276381909548	89	101	200
STEP 8		30,6	30,2	27,6	29,6		30	32	30	31	26	28	29	30		0,56	33,89	57,7		0	0	45	0	0	45	0.4949246231155779	106	110	200
STEP 9		31	30,4	27,6	29,8		30	32	30	31	26	28	29	30		0,42	32,66	63,04		0	0	50	0	0	50	0.4947236180904523	106	100	200
STEP 10		30,8	30,6	27,6	29,4		30	31	30	31	26	28	28	30		0,45	37,25	60,23		0	0	55	0	0	55	0.4950251256281407	94	103	200
STEP 11		31,4	31,2	27,6	29,2		31	32	31	32	26	29	28	30		0,45	35,05	59,68		0	0	60	0	0	60	0.494572864321608	103	97	200
STEP 12		30,2	30,8	27,8	29,6		29	31	30	31	27	28	29	30		0,32	30,13	48,8		0	0	65	0	0	65	0.4948743718592965	95	84	200
STEP 13		31	30,6	27	30		31	31	29	32	27	27	29	31		0,4	31,69	45,44		0	0	70	0	0	70	0.49542713567839197	106	97	200
STEP 14		31,4	30,6	27,4	29,2		31	32	30	31	26	28	29	30		0,45	36,2	45,23		0	0	75	0	0	75	0.4958793969849246	87	105	200
STEP 15		31	30,8	27	29,6		30	32	30	32	26	28	29	30		0,46	33,71	50,52		0	0	80	0	0	80	0.4949748743718593	97	115	200
STEP 16		30,6	30,4	27,6	29,4		30	31	30	31	27	28	29	30		0,33	32,2	48,46		0	0	85	0	0	85	0.494070351758794	94	107	200
STEP 17		30,4	30,4	27,2	29,4		29	32	30	31	26	28	28	30		0,28	29,96	53,95		0	0	90	0	0	90	0.4934170854271357	103	95	200
STEP 18		31	29,8	27,2	29,4		30	32	29	30	26	28	29	30		0,31	31,08	51,66		0	0	95	0	0	95	0.49381909547738695	99	88	200
STEP 19		30,6	30,2	27,4	29,2		30	32	30	31	27	28	29	30		0,4	31,6	41,03		0	0	100	0	0	100	0.4943718592964824	90	114	200
