NODE_PROB: 0.07	EDGE_DENSITY: 0.5	GRAPH SIZE: 200
STEP 0		31,2	31,6	28,4	32,6		31	32	31	32	28	29	32	33		0,32	24,83	92,04		0	0	5	0	0	5	0.5072361809045226	756	681	200
STEP 1		31,4	32,4	28,8	31,8		31	32	32	33	28	29	31	32		0,37	34,63	75,08		0	0	10	0	0	10	0.5110050251256282	721	733	200
STEP 2		32	31,6	28,8	31,6		31	33	31	33	28	29	31	32		0,37	34,76	83,2		0	0	15	0	0	15	0.5104020100502512	780	704	200
STEP 3		32	32	28,8	31,8		32	32	31	33	28	29	31	32		0,46	39,01	72,23		0	0	20	0	0	20	0.5142211055276382	699	696	200
STEP 4		32,8	32,8	29	31,6		32	35	32	34	29	29	31	32		0,37	31,16	71,57		0	0	25	0	0	25	0.5143718592964824	708	735	200
STEP 5		32	32,2	29,2	31,8		31	33	32	33	29	30	31	32		0,46	35,93	90,31		0	0	30	0	0	30	0.5130150753768844	772	710	200
STEP 6		32,2	32,2	29	31,8		31	34	32	33	28	30	31	32		0,4	38,03	89,32		0	0	35	0	0	35	0.5161306532663317	737	732	200
STEP 7		31,8	32,4	28,8	32		30	33	32	33	28	30	32	32		0,48	37,51	94,05		0	0	40	0	0	40	0.5163819095477387	739	747	200
STEP 8		32	32,2	28,8	31,6		31	33	31	33	28	29	30	32		0,48	38,67	89,32		0	0	45	0	0	45	0.5159798994974875	695	685	200
STEP 9		32	32	29,4	32		31	33	31	33	29	30	32	32		0,56	36,68	89,42		0	0	50	0	0	50	0.5164824120603015	744	688	200
STEP 10		32	32,2	28,8	31,8		31	33	31	33	28	29	31	32		0,5	34,72	80,64		0	0	55	0	0	55	0.5192964824120603	711	722	200
STEP 11		31,8	32,4	29	32		31	33	32	33	28	30	32	32		0,46	36,32	94,52		0	0	60	0	0	60	0.5187437185929649	705	721	200
STEP 12		32	32,6	28,2	31,8		31	33	31	33	28	29	31	32		0,62	38,92	67,92		0	0	65	0	0	65	0.5179396984924624	740	722	200
STEP 13		32	32,4	29,2	31,6		30	33	32	33	29	30	31	32		0,38	37,95	78,01		0	0	70	0	0	70	0.5188442211055276	726	802	200
STEP 14		32	32,2	28,8	31,4		31	33	31	33	28	29	31	32		0,36	32,98	83,36		0	0	75	0	0	75	0.5150251256281407	701	688	200
STEP 15		32,2	32,6	28,6	32		31	35	32	33	28	29	32	32		0,42	32,22	81,23		0	0	80	0	0	80	0.515678391959799	729	708	200
STEP 16		32,2	32,4	28,4	32		31	33	32	33	28	29	32	32		0,38	32,98	66,38		0	0	85	0	0	85	0.5167336683417085	708	716	200
STEP 17		31,8	32,4	29	31,4		30	33	32	33	29	29	30	32		0,39	34,28	69,49		0	0	90	0	0	90	0.5163316582914573	677	696	200
STEP 18		32	32	29,4	31,4		31	33	31	33	29	30	31	32		0,43	32,3	74,84		0	0	95	0	0	95	0.5153768844221106	736	695	200
STEP 19		32,2	32,2	29,6	32		32	33	31	33	29	30	31	33		0,39	31,88	76,05		0	0	100	0	0	100	0.5174371859296483	692	716	200
