NODE_PROB: 0.01	EDGE_DENSITY: 0.2	GRAPH SIZE: 100
STEP 0			9	8,4	8	7,4	7,2	9,65	7,41	7,23		8	8	7	8	4	1	0		3	2	0		0.19696969696969696	1	1	100
STEP 1			9	8,2	8	7,4	7,2	5,27	4,05	3,85		8	8	7	8	8	2	0		6	4	0		0.19555555555555557	0	1	100
STEP 2			9	8,6	8	7,4	7,2	3,7	4,19	3,7		8	8	7	8	12	3	0		9	6	0		0.1958359101216244	1	3	99
STEP 3			9	8,4	8	7,4	7,2	4,48	4,67	4,3		8	8	7	8	16	4	0		12	8	0		0.19845360824742267	1	2	97
STEP 4			8,8	8,2	8	7,8	7,8	3,83	4,61	4,55		8	8	7	8	17	8	0		13	12	0		0.20065789473684212	1	2	96
STEP 5			8	8,2	7,8	7,4	7,6	3,56	4,65	4,13		7	8	7	8	19	10	1		15	15	0		0.2	0	1	95
STEP 6			8	8,2	7,6	7,2	7,6	3,56	3,81	3,48		7	8	7	8	21	11	3		18	16	1		0.2004118050789293	1	0	94
STEP 7			8	8,2	7,8	7,6	7,6	3,86	4,23	3,57		7	8	7	8	22	15	3		19	20	1		0.20156774916013437	1	0	95
STEP 8			8,2	8	7,8	7,6	7,6	3,51	3,88	3,63		7	8	7	8	23	19	3		20	24	1		0.2013157894736842	1	0	96
STEP 9			8,4	8,6	8	7,6	8	3,81	3,92	3,81		8	8	7	8	23	24	3		22	27	1		0.20210481099656358	0	0	97
STEP 10			8,2	8,6	8	7,6	7,8	3,49	4,09	4,1		8	8	7	8	24	28	3		24	30	1		0.20210481099656358	0	0	97
STEP 11			8,2	8,8	8	7,6	7,8	3,56	4,35	3,68		8	8	7	8	25	32	3		26	33	1		0.20210481099656358	1	1	97
STEP 12			8,4	8	8	7,8	7,8	3,8	4,28	3,85		8	8	7	8	26	36	3		27	37	1		0.20146048109965636	0	1	97
STEP 13			8,4	8,4	7,8	7,8	7,8	3,82	4,25	4,1		7	8	7	8	27	39	4		28	40	2		0.20043859649122808	0	4	96
STEP 14			8,6	8	7,4	7,2	7,4	3,24	3,57	3,28		7	8	7	8	28	42	5		29	44	2		0.2001911132345915	1	0	92
STEP 15			8,4	8	7,4	7,4	7,6	3,35	3,5	3,62		7	8	7	8	29	44	7		30	47	3		0.19915848527349228	0	0	93
STEP 16			8,4	8,4	7,4	7,2	7,2	3,31	3,47	3,34		7	8	7	8	31	46	8		32	49	4		0.19915848527349228	1	1	93
STEP 17			8,4	8	7,6	7,4	7,6	3,77	3,93	3,72		7	8	7	8	33	47	10		34	51	5		0.20126227208976158	1	0	93
STEP 18			8,8	8	8	7,6	7,8	3,54	3,78	3,83		8	8	7	8	34	51	10		36	54	5		0.2020132692747655	0	0	94
STEP 19			8,8	8	7,8	7,6	7,4	3,24	3,53	3,29		7	8	7	8	36	54	10		37	58	5		0.2020132692747655	1	2	94NODE_PROB: 0.01	EDGE_DENSITY: 0.2	GRAPH SIZE: 100
