NODE_PROB: 0.01	EDGE_DENSITY: 0.1	GRAPH SIZE: 500
STEP 0		16	16,8	16,8	18		16	16	16	17	16	17	18	18		3,75	113,17	2796,1		4	1	0	1	3	1	0.10072144288577155	138	138	500
STEP 1		15,6	17	17	17		15	16	17	17	17	17	17	17		3,1	114,19	2880,08		9	1	0	1	8	1	0.10072144288577155	115	139	500
STEP 2		15,8	17	16,6	17		15	16	17	17	16	17	17	17		2,9	111,25	2843,96		13	2	0	1	11	3	0.10052905811623246	115	115	500
STEP 3		16	17	16,6	17		16	16	17	17	16	17	17	17		3,04	113,24	2852,51		16	4	0	1	14	5	0.10052905811623246	118	129	500
STEP 4		16	17	16,8	17,4		16	16	16	18	16	17	17	18		3,02	114,46	2854,09		20	5	0	2	16	7	0.10044088176352706	112	124	500
STEP 5		16	17	17	17,4		16	16	17	17	17	17	17	18		2,96	114,58	2851,08		25	5	0	2	21	7	0.10034468937875751	111	119	500
STEP 6		16	16,6	16,8	17,2		16	16	16	17	16	17	17	18		3,13	116,12	2831,8		29	6	0	4	23	8	0.10028056112224448	109	118	500
STEP 7		15,6	17	17	17,4		15	16	17	17	17	17	17	18		3,02	115,85	2861,03		34	6	0	4	28	8	0.10020841683366734	131	120	500
STEP 8		15,8	17	17	17,6		15	16	17	17	17	17	17	18		3,23	118,77	2868,95		39	6	0	4	33	8	0.10029659318637274	120	115	500
STEP 9		15,6	17	17	17,4		15	16	17	17	17	17	17	18		3,36	118	2881,04		44	6	0	4	38	8	0.10033667334669338	118	128	500
STEP 10		16,2	17	17	17,2		16	17	17	17	17	17	17	18		2,91	118	2866,26		48	7	0	4	43	8	0.10025651302605211	124	136	500
STEP 11		15,8	17	16,8	17,6		15	16	17	17	16	17	17	18		3,16	118,83	2865,52		52	8	0	4	47	9	0.10016032064128257	108	115	500
STEP 12		15,6	17	16,8	17,2		15	16	17	17	16	17	17	18		3,15	119,55	2847,59		56	9	0	4	51	10	0.10010420841683366	133	115	500
STEP 13		16	17	16,8	17,4		16	16	17	17	16	17	17	18		2,95	118,99	2861,76		60	10	0	4	55	11	0.10024849699398798	147	132	500
STEP 14		15,8	17	16,8	17,4		15	16	17	17	16	17	17	18		3,2	119,1	2860,14		64	11	0	4	59	12	0.1003687374749499	95	128	500
STEP 15		16	16,6	16,8	17,4		16	16	16	17	16	17	17	18		3,06	120,58	2866,83		68	12	0	6	61	13	0.10010420841683366	116	118	500
STEP 16		16	16,8	16,8	17,2		16	16	16	17	16	17	17	18		3,29	122,79	2872,8		72	13	0	7	64	14	0.10008817635270541	151	116	500
STEP 17		16	16,8	17	17,4		16	16	16	17	17	17	17	18		2,87	117,54	2885,59		77	13	0	8	68	14	0.1003687374749499	130	136	500
STEP 18		15,8	17	17	17,2		15	17	17	17	17	17	17	18		3,06	119,23	2885,45		81	14	0	8	73	14	0.10032064128256513	134	119	500
STEP 19		15,8	16,8	17	17,6		15	16	16	17	17	17	17	18		2,98	119,25	2877,39		86	14	0	9	77	14	0.10044088176352706	133	137	500
