NODE_PROB: 0.1	EDGE_DENSITY: 0.2	GRAPH SIZE: 100
STEP 0			9	8,8	8	8	7,8	9,04	8,55	7,73		8	8	8	8	1	4	0		0	5	0		0.19838383838383838	9	11	100
STEP 1			9	8,2	7,8	7,8	7,6	4,72	5,17	4,43		7	8	7	8	3	6	1		1	8	1		0.20239848516726278	9	10	98
STEP 2			9	8,8	8	7,8	7,8	4,36	5,31	4,85		8	8	7	8	4	10	1		2	12	1		0.20382302405498282	11	8	97
STEP 3			9	9	8	7,8	8	5,17	7,08	5,49		8	8	7	8	4	15	1		3	16	1		0.20424242424242425	9	16	100
STEP 4			8,8	8	7,2	7	7,4	4,32	5,32	4,74		7	8	7	7	5	17	3		4	20	1		0.20126227208976158	11	13	93
STEP 5			8,8	8,4	7,2	7	7	5,39	4,37	4,79		7	8	7	7	6	21	3		5	24	1		0.2043956043956044	9	9	91
STEP 6			8,4	8	7	7	7	4,78	4,6	4,06		7	7	7	7	6	26	3		5	29	1		0.19926739926739928	9	7	91
STEP 7			8,4	8,6	7	7	7,2	4,81	4,86	4,89		7	7	7	7	6	30	4		5	34	1		0.19588592800374008	11	6	93
STEP 8			9	8,4	8	7,8	7,6	4,95	5,04	4,78		8	8	7	8	8	33	4		6	38	1		0.19882179675994108	10	9	98
STEP 9			9	8	8	8	8	5,14	5,26	5,41		8	8	8	8	8	38	4		6	43	1		0.19954648526077098	10	8	99
STEP 10			9,2	8,4	8	8	8	6,04	7,09	5,92		8	8	8	8	8	43	4		6	48	1		0.2021782178217822	11	11	101
STEP 11			9	9	8	7,8	8	6,35	5,72	5,98		8	8	7	8	8	48	4		7	52	1		0.2007920792079208	9	12	101
STEP 12			8,8	8	7,6	7,4	7	5,46	5,11	4,6		7	8	7	8	11	50	4		8	56	1		0.1948243214811698	9	11	98
STEP 13			9	8	8	7,2	7,4	5,46	5,84	5,02		8	8	7	8	14	52	4		12	57	1		0.19583333333333333	10	13	96
STEP 14			8,2	8	7,2	7	7	4,17	4,4	5,31		7	8	7	7	15	56	4		13	61	1		0.19214586255259467	10	7	93
STEP 15			8,4	8,2	7	7,4	7,4	4,35	4,32	4,4		7	7	7	8	15	59	6		13	64	3		0.1899122807017544	11	8	96
STEP 16			9	8	7,2	7,6	7,6	3,87	3,89	3,94		7	8	7	8	16	60	9		14	65	6		0.1857349000206143	10	12	99
STEP 17			8,6	8	7	7	7	4,68	4,13	3,73		7	7	7	7	16	65	9		14	70	6		0.18664089347079038	9	14	97
STEP 18			8,4	8	7	7	7	2,25	3,27	2,71		7	7	7	7	16	70	9		14	75	6		0.19111323459149546	11	10	92
STEP 19			8,2	8	7	7	7	2,63	2,97	2,6		7	7	7	7	16	75	9		14	80	6		0.1900420757363254	10	9	93NODE_PROB: 0.1	EDGE_DENSITY: 0.2	GRAPH SIZE: 100
