NODE_PROB: 0.07	EDGE_DENSITY: 0.8	GRAPH SIZE: 100
STEP 0			32,2	33,8	28,2	28,2	28,4	7,93	6,61	6,29		28	29	28	29	0	4	1		1	3	1		0.7955555555555556	6	9	100
STEP 1			31	31,8	27,8	27,2	27	3,77	3,89	3,56		27	28	27	28	4	4	2		4	5	1		0.7920962199312714	6	4	97
STEP 2			30,4	31,8	28	27,4	27,8	3,64	3,42	3,48		28	28	27	28	5	8	2		7	7	1		0.7936507936507936	7	6	99
STEP 3			30,8	32,6	27,8	27	27,6	3,82	3,58	3,21		27	28	27	27	6	12	2		11	8	1		0.7915151515151515	6	6	100
STEP 4			31,2	32	28	28	28	4,14	3,88	3,99		28	28	28	28	6	17	2		11	13	1		0.7945454545454546	7	7	100
STEP 5			31,4	33,6	28	27,6	28	3,64	3,73	3,47		28	28	27	28	6	22	2		13	16	1		0.793939393939394	7	11	100
STEP 6			30,2	32,4	27,4	27,2	27,2	3,91	3,26	3,24		27	28	27	28	7	26	2		15	18	2		0.8006578947368421	6	7	96
STEP 7			30,2	31,2	27	27,2	27	3,32	3,3	3,08		27	27	27	28	7	31	2		15	22	3		0.799104143337066	6	9	95
STEP 8			29	31,4	26	25,8	25,6	3,06	3,54	3,1		26	26	25	26	9	34	2		16	26	3		0.8017200191113235	7	2	92
STEP 9			30,8	32	27,2	27	27	3,46	3,59	3,44		27	28	27	27	10	38	2		17	30	3		0.8017611683848798	7	11	97
STEP 10			29,2	31	25,6	26	25,8	3,44	3,97	3,43		25	26	26	26	10	42	3		17	33	5		0.7938288920056101	7	6	93
STEP 11			29,2	31,8	25,8	25,6	25,8	3,07	3,35	3,56		25	26	25	26	11	45	4		19	35	6		0.7902081903454587	6	5	94
STEP 12			29,2	30,8	26,4	25,8	26,2	3,31	3,18	3,48		26	27	25	26	13	47	5		21	38	6		0.7946248600223964	7	6	95
STEP 13			30,6	31,4	26,4	26,6	26,6	3,45	4,14	3,67		26	27	26	27	14	49	7		21	42	7		0.7912280701754386	7	4	96
STEP 14			31,2	31,6	27,2	27,2	27,2	3,75	3,5	3,68		27	28	27	28	15	52	8		22	45	8		0.7915893630179345	7	7	99
STEP 15			30,8	32,2	27,6	27,8	27,8	3,98	3,49	3,46		27	28	27	28	16	54	10		23	47	10		0.7973613687899402	6	6	99
STEP 16			31,2	34,2	29	28,2	28,4	4,51	3,54	3,12		29	29	28	29	19	56	10		27	48	10		0.8012780869923727	6	9	99
STEP 17			30	30,4	27	26,8	27	3,83	2,96	3,05		27	27	26	27	19	61	10		28	52	10		0.7923245614035088	7	5	96
STEP 18			31,4	31,8	27,2	27	27	4,2	3,19	3,23		27	28	27	27	20	65	10		29	56	10		0.7965495476541132	6	5	98
STEP 19			31,8	33	27,8	28	28	3,34	3,12	2,77		27	28	28	28	20	69	11		29	60	11		0.7992166563595136	7	7	99
