NODE_PROB: 0.07	EDGE_DENSITY: 0.2	GRAPH SIZE: 100
STEP 0			9,6	9	8	8	8	8,55	8,56	7,64		8	8	8	8	0	5	0		0	5	0		0.20929292929292928	6	3	100
STEP 1			9,2	9	8	8	8	4,37	4,73	5,72		8	8	8	8	0	10	0		0	10	0		0.20502569960022843	7	12	103
STEP 2			9	8,2	7,6	8	7,8	5,03	4,73	5,06		7	8	8	8	1	12	2		0	13	2		0.1984010098884915	7	7	98
STEP 3			9	8,6	8	7,8	7,8	5,39	5,29	5,27		8	8	7	8	2	16	2		1	17	2		0.20176730486008837	7	7	98
STEP 4			9	8,6	8	8	8	4,67	5,5	4,76		8	8	8	8	2	21	2		1	22	2		0.20218809173153798	6	9	98
STEP 5			8,8	8	7,8	7,6	7,8	3,98	4,45	5,19		7	8	7	8	3	24	3		3	24	3		0.20358342665173573	7	3	95
STEP 6			9	9	8	8	7,8	4,35	4,43	4,77		8	8	8	8	4	28	3		3	29	3		0.20511234796949082	7	14	99
STEP 7			9	8	7,8	7,4	7,8	5,09	4,21	4,83		7	8	7	8	5	31	4		6	30	4		0.2111801242236025	6	3	92
STEP 8			9	8,2	8	7,8	8	3,91	4,34	4,99		8	8	7	8	5	36	4		7	34	4		0.20895856662933932	6	3	95
STEP 9			9	9	8	8	8	4,67	4,62	4,6		8	8	8	8	5	41	4		7	39	4		0.20576478013885965	6	6	98
STEP 10			9	8,6	8	8	8	4,91	4,58	4,94		8	8	8	8	5	46	4		7	44	4		0.20534399326741007	6	12	98
STEP 11			8,2	8,4	7,2	7,2	7,2	4,6	4,59	3,99		7	8	7	8	6	49	5		7	49	4		0.19875776397515527	7	8	92
STEP 12			8,4	8	7	7	7	4,25	4,5	4,06		7	7	7	7	6	54	5		7	54	4		0.19755799755799755	6	6	91
STEP 13			8,2	8	7	7	7	3,79	4,54	3,67		7	7	7	7	6	59	5		7	59	4		0.19413919413919414	6	6	91
STEP 14			8,2	8	7	7	7	4,04	4,88	4,23		7	7	7	7	6	64	5		7	64	4		0.19755799755799755	7	5	91
STEP 15			8,6	8,2	7,6	7,4	7,8	4,57	4,4	4,92		7	8	7	8	7	66	7		9	66	5		0.19939223936418887	7	8	93
STEP 16			8,6	8,6	7,4	7,2	7,2	3,98	5,18	3,9		7	8	7	8	8	70	7		10	70	5		0.19732441471571907	6	2	92
STEP 17			8,6	8,8	7,8	7,6	7,6	3,2	3,77	3,88		7	8	7	8	9	74	7		11	74	5		0.19780701754385965	7	4	96
STEP 18			8,8	8,8	8	8	8	3,76	3,45	4,01		8	8	8	8	9	79	7		11	79	5		0.19913419913419914	6	7	99
STEP 19			9	8,4	7,8	7,6	7,8	4,16	3,97	3,61		7	8	7	8	10	82	8		13	81	6		0.1954555017883442	6	5	98NODE_PROB: 0.07	EDGE_DENSITY: 0.2	GRAPH SIZE: 100
