NODE_PROB: 0.04	EDGE_DENSITY: 0.8	GRAPH SIZE: 100
STEP 0			31,4	33	27,2	27,8	27,6	6,42	6,3	4,96		27	28	27	28	0	3	2		0	2	3		0.7894949494949495	4	6	100
STEP 1			30,4	31,8	27	27	27,2	3,71	3,71	3,38		27	27	27	27	0	7	3		0	7	3		0.7853986955606985	3	2	98
STEP 2			30,4	31,4	27	27	27,2	3,33	3,31	3,47		27	27	27	27	0	11	4		0	12	3		0.7854050711193569	3	1	99
STEP 3			30,8	32,2	27	27,8	27,6	2,83	3,48	3,85		27	27	27	28	0	14	6		0	13	7		0.7863366336633664	3	7	101
STEP 4			30,6	30,8	27	26,8	27	2,94	3,41	3,26		27	27	26	27	0	19	6		1	17	7		0.7875859106529209	4	7	97
STEP 5			29,2	30	26	26	26	2,92	3,58	3,12		26	26	26	26	0	24	6		1	22	7		0.7867764813543812	4	4	94
STEP 6			28,6	29,2	26	26	25,8	2,96	3,49	3,21		26	26	26	26	1	28	6		1	27	7		0.7849462365591398	3	3	94
STEP 7			29,2	29,6	26	26	26	2,9	3,31	2,88		26	26	26	26	1	33	6		1	32	7		0.7904369709448639	3	3	94
STEP 8			29,2	29,4	26,2	26,2	26,2	2,93	3,5	3,08		26	27	26	27	2	36	7		2	35	8		0.7874628231525966	3	1	94
STEP 9			29,6	30,6	26,2	26	26,6	3,53	3,22	3,24		26	27	26	26	2	39	9		3	39	8		0.7885964912280702	3	1	96
STEP 10			29,8	32	27	26,8	26,8	3,65	3,19	3,11		27	27	26	27	3	43	9		4	43	8		0.7868714496107722	4	6	98
STEP 11			30	30,8	27	26,8	27	3,47	3,72	3,7		27	27	26	27	3	48	9		5	47	8		0.7896929824561404	4	1	96
STEP 12			30,4	31,2	27	27,2	27	3	3,31	3,16		27	27	27	28	4	51	10		5	51	9		0.7878787878787878	4	1	99
STEP 13			30,8	31	28,4	28	28	3,69	3,37	3,61		28	29	28	28	6	54	10		7	54	9		0.790331974373908	3	4	102
STEP 14			30,8	31,8	28	27,8	28	3,66	3,75	3,77		28	28	27	28	6	59	10		8	58	9		0.7897029702970297	4	3	101
STEP 15			31	32,6	28,2	28	28	3,62	3,94	3,67		28	29	28	28	7	63	10		9	62	9		0.7932440302853815	4	4	102
STEP 16			30,8	31,6	28	28	28	3,7	3,82	3,51		28	28	28	28	7	68	10		9	67	9		0.7951854008930305	4	1	102
STEP 17			31,8	33,8	28,8	28,6	28	3,54	3,84	3,42		28	29	28	29	11	69	10		11	69	10		0.7928571428571428	3	3	105
STEP 18			31,8	34	28,8	28,4	28,4	3,44	3,53	3,73		28	29	28	29	13	72	10		13	72	10		0.7935897435897435	4	5	105
STEP 19			32,6	33,6	28,6	28,4	28,2	3,92	3,99	3,65		28	29	28	29	15	75	10		15	74	11		0.7942494398805079	3	4	104
