NODE_PROB: 0.07	EDGE_DENSITY: 0.05	GRAPH SIZE: 80
STEP 0			3,6	3,8	3	3	3	6,38	6,2	3,98		3	3	3	3	0	5	0		0	5	0		0.04841772151898734	5	8	80
STEP 1			3,4	3	3	3	3	2,44	4,2	3,66		3	3	3	3	0	10	0		0	10	0		0.04887218045112782	5	4	77
STEP 2			3,6	4	3	3	3	3,89	3,51	3,22		3	3	3	3	0	15	0		0	15	0		0.04628704628704629	5	2	78
STEP 3			3,8	3	3	3	3	3,97	3,3	2,81		3	3	3	3	0	20	0		0	20	0		0.04722222222222222	5	4	81
STEP 4			4	3,6	3	3	3	3,9	3,49	3,27		3	3	3	3	0	25	0		0	25	0		0.04787714543812105	5	8	82
STEP 5			3,6	3	3	3	3	2,48	3,35	3,2		3	3	3	3	0	30	0		0	30	0		0.04446608244076598	5	7	79
STEP 6			3,6	4	3	3	3	3,24	3	2,95		3	3	3	3	0	35	0		0	35	0		0.04818865345181134	5	10	77
STEP 7			3,8	4	3	3,2	3,4	2,92	2,99	2,47		3	3	3	4	0	38	2		0	39	1		0.05046948356807512	5	6	72
STEP 8			3,8	3,8	3	3	3	2,97	3,49	3,13		3	3	3	3	0	43	2		0	44	1		0.04788732394366197	5	3	71
STEP 9			4	4	3	3	3	2,85	3,33	3,26		3	3	3	3	0	48	2		0	49	1		0.04832572298325723	5	5	73
STEP 10			3,6	4	3	3	3	2,78	3,59	3,12		3	3	3	3	0	53	2		0	54	1		0.0502283105022831	5	5	73
STEP 11			4	3	3	3	3	3,26	3,42	2,6		3	3	3	3	0	58	2		0	59	1		0.05060882800608828	5	7	73
STEP 12			3,4	3,6	3	3	3	4,19	3,07	2,86		3	3	3	3	0	63	2		0	64	1		0.05150905432595573	5	1	71
STEP 13			3,2	4	3	3	3	2,86	2,71	2,53		3	3	3	3	0	68	2		0	69	1		0.05117117117117117	5	3	75
STEP 14			4	4	3,4	3,4	3,8	3,93	3,16	3,18		3	4	3	4	0	71	4		2	70	3		0.05160628844839371	5	5	77
STEP 15			3,8	4	3	3	3	3,93	3,22	2,81		3	3	3	3	0	76	4		2	75	3		0.05092276144907724	5	4	77
STEP 16			4	4	3	3	3	2,8	3,66	2,5		3	3	3	3	0	81	4		2	80	3		0.05128205128205128	5	7	78
STEP 17			3	3,8	3	3	3	3,28	4,07	4,13		3	3	3	3	0	86	4		2	85	3		0.04807017543859649	5	2	76
STEP 18			3,4	3	3	3	3	3,57	3,63	3,45		3	3	3	3	0	91	4		2	90	3		0.04771178188899708	5	6	79
STEP 19			3,2	3	3	3	3	3,85	4,4	3,25		3	3	3	3	0	96	4		2	95	3		0.045621045621045624	5	8	78
