NODE_PROB: 0.04	EDGE_DENSITY: 0.1	GRAPH SIZE: 100
STEP 0			6	5,8	5	5,2	5	8,64	8,27	6,24		5	5	5	6	0	5	0		0	4	1		0.10484848484848484	4	4	100
STEP 1			6	6	5	5,2	5,2	3,66	3,68	4,15		5	5	5	6	0	9	1		0	8	2		0.10787878787878788	4	8	100
STEP 2			6	5,4	5	5	5	3,65	4,4	4,02		5	5	5	5	0	14	1		0	13	2		0.1050438596491228	4	2	96
STEP 3			6	5,4	5	5	5	4,08	5,28	3,88		5	5	5	5	0	19	1		0	18	2		0.101620029455081	3	5	98
STEP 4			6	5,4	5	5	5	4,95	4,74	3,98		5	5	5	5	0	24	1		0	23	2		0.10394736842105264	3	2	96
STEP 5			6	5,6	5	5,6	5,2	3,94	4,15	3,27		5	5	5	6	0	28	2		0	25	5		0.10502577319587629	4	4	97
STEP 6			6	5	5	5,6	5,2	4,01	3,58	3,79		5	5	5	6	0	32	3		0	27	8		0.10502577319587629	4	3	97
STEP 7			6	5	5	5,4	5,2	3,42	3,7	4,11		5	5	5	6	0	36	4		0	30	10		0.10603829160530191	4	5	98
STEP 8			6	5,4	5	5,4	5,2	3,58	3,99	3,83		5	5	5	6	0	40	5		0	33	12		0.10609965635738831	3	2	97
STEP 9			6	5,8	5	5,2	5,2	3,43	4,17	4,19		5	5	5	6	0	44	6		0	37	13		0.10372396381232905	3	4	98
STEP 10			6	5	5	5	5	3,33	4,34	4,02		5	5	5	5	0	49	6		0	42	13		0.10266323024054982	4	3	97
STEP 11			6	5,8	5	5	5	3,42	4,16	3,33		5	5	5	5	0	54	6		0	47	13		0.10183042289080581	3	4	98
STEP 12			6	5,4	5	5	5	3,63	3,67	3,79		5	5	5	5	0	59	6		0	52	13		0.1018041237113402	4	2	97
STEP 13			5,8	5,8	5	5	5	4,27	4,48	4,21		5	5	5	5	0	64	6		0	57	13		0.09874252731395589	4	4	99
STEP 14			6	5,6	5	5	5	4,12	4,31	4,11		5	5	5	5	0	69	6		0	62	13		0.10121624407338693	3	3	99
STEP 15			6	5,8	5,2	5	5	3,83	4,24	3,51		5	6	5	5	1	73	6		1	66	13		0.10265924551638837	4	6	99
STEP 16			6	5	5,2	5	5	3,16	3,89	4,19		5	6	5	5	2	77	6		2	70	13		0.10201890034364261	4	4	97
STEP 17			6	6	5	5	5	5,01	4,1	3,71		5	5	5	5	2	82	6		2	75	13		0.1054553264604811	3	5	97
STEP 18			6	5,8	5	5	5	3,86	3,9	3,34		5	5	5	5	2	87	6		2	80	13		0.10503919372900336	4	2	95
STEP 19			6	6	5	5,2	5	3,47	4,19	4,66		5	5	5	6	2	92	6		2	84	14		0.10438144329896908	4	1	97NODE_PROB: 0.04	EDGE_DENSITY: 0.1	GRAPH SIZE: 100
