NODE_PROB: 0.01	EDGE_DENSITY: 0.9	GRAPH SIZE: 100
STEP 0			40,2	42,2	36	36	36	4,93	5,25	4,26		36	36	36	36	0	5	0		0	5	0		0.9026262626262627	0	1	100
STEP 1			39,2	40,6	36	36	36	3,34	3,65	3,46		36	36	36	36	0	10	0		0	10	0		0.9037311894454751	0	1	99
STEP 2			38,4	40,6	35,8	36	36	3,5	3,52	3,5		35	36	36	36	0	14	1		0	14	1		0.9036398064380391	1	0	98
STEP 3			38,8	41,8	36,6	36,6	36,8	3,48	3,64	3,63		36	37	36	37	0	18	2		1	17	2		0.9047619047619048	0	0	99
STEP 4			38,8	41,6	36,6	36,2	36,2	3,63	3,96	3,65		36	37	36	37	2	21	2		3	20	2		0.9047619047619048	1	1	99
STEP 5			39,2	40,8	37	37	37	3,79	3,93	3,82		37	37	37	37	2	26	2		3	25	2		0.9049680478251907	0	0	99
STEP 6			39	41	37	37	37	3,75	3,86	3,78		37	37	37	37	2	31	2		3	30	2		0.9049680478251907	1	1	99
STEP 7			38,8	39,6	36,6	36	36,8	4,04	4,07	3,96		36	37	36	36	2	35	3		6	32	2		0.9053803339517625	0	0	99
STEP 8			38,6	40,6	36,2	36	36	3,97	3,85	3,77		36	37	36	36	3	39	3		7	36	2		0.9053803339517625	0	2	99
STEP 9			38,6	39,8	36,2	36	36	4,02	4,1	3,99		36	37	36	36	4	43	3		8	40	2		0.905713058419244	1	2	97
STEP 10			38,2	40,6	37	37	37	4,4	4,71	4,58		37	37	37	37	4	48	3		8	45	2		0.9057017543859649	0	1	96
STEP 11			38	40	36,2	36	36	4,29	4,68	4,16		36	37	36	36	5	52	3		9	49	2		0.9057110862262038	1	3	95
STEP 12			37,4	41,4	36	36	36	4,34	4,65	4,75		36	36	36	36	5	57	3		9	54	2		0.9062646096306686	1	0	93
STEP 13			38,2	41	37	37	37	4,27	4,65	4,6		37	37	37	37	5	62	3		9	59	2		0.9068862960420956	1	1	94
STEP 14			39	41,8	37	37	37	4,55	5,33	4,84		37	37	37	37	5	67	3		9	64	2		0.9080301990391215	1	2	94
STEP 15			38,4	41,6	37	37	37	4,39	4,84	4,93		37	37	37	37	5	72	3		9	69	2		0.9071996259934549	0	0	93
STEP 16			37,8	41,4	37	37	37	4,77	4,64	4,49		37	37	37	37	5	77	3		9	74	2		0.9071996259934549	0	1	93
STEP 17			38	41,2	36,6	37	36,6	3,66	3,69	4,07		36	37	37	37	6	80	4		9	77	4		0.9070711896798853	0	1	92
STEP 18			37,6	40,8	36,4	36,8	36,6	3,21	3,46	3,26		36	37	36	37	6	84	5		9	80	6		0.9074481074481074	0	2	91
STEP 19			37	40,6	36	36,4	35,8	3,33	3,78	3,64		36	36	36	37	7	88	5		9	83	8		0.9070480081716037	0	0	89
