NODE_PROB: 0.1	EDGE_DENSITY: 0.2	GRAPH SIZE: 400
STEP 0			25,2	22,8	23	23	23	1297,46	1105,21	1167,64		23	23	23	23	0	5	0		0	5	0		0.1993859649122807	38	38	400
STEP 1			25,8	22,8	23,2	23	23	1110,89	868,64	992,69		23	24	23	23	1	9	0		1	9	0		0.20093984962406014	36	43	400
STEP 2			25,2	23,2	23	22,8	22,6	1044,59	798,9	890,35		23	23	22	23	3	12	0		2	13	0		0.20191358986342628	42	36	393
STEP 3			25,4	22,8	23,2	23	23	1112,32	851,59	929,85		23	24	23	23	4	16	0		3	17	0		0.2023526152063576	36	32	399
STEP 4			25,6	23,2	23,6	23	23	1153,21	869,94	980,41		23	24	23	23	7	18	0		6	19	0		0.20193079268669062	39	34	403
STEP 5			25,8	23,4	23,6	23,4	23,4	1183,21	903,69	1021,75		23	24	23	24	8	22	0		7	23	0		0.2013296719179072	40	33	408
STEP 6			26	24	24	23,8	23,8	1285,95	1023,42	1117,45		24	24	23	24	9	26	0		8	27	0		0.20067516442581923	40	31	415
STEP 7			26,4	23,8	24,4	24	24	1408,41	1133,68	1213,56		24	25	24	24	11	29	0		10	30	0		0.2000200722601365	41	35	424
STEP 8			27	24,2	24,6	24	24,2	1496,39	1188,67	1330,34		24	25	24	24	13	32	0		13	32	0		0.19994579064346507	42	35	430
STEP 9			27,2	24,6	25	24,6	25	1588,19	1201,16	1419,37		25	25	24	25	13	37	0		15	35	0		0.20111057460164172	39	39	437
STEP 10			27	25	24,8	24,6	24,8	1455,91	1128,32	1341,29		24	25	24	25	13	42	0		17	37	1		0.20139399156047277	43	48	437
STEP 11			27	24,6	25	24,4	25	1254,42	1010,02	1146,52		25	25	24	25	13	47	0		20	39	1		0.20161983329036692	36	35	432
STEP 12			27,2	25	25	24,8	25	1237,61	943,1	1101,9		25	25	24	25	13	52	0		21	43	1		0.20177914635189462	38	33	433
STEP 13			27,2	25,2	25	24,6	25	1241,45	817,82	1063,46		25	25	24	25	13	57	0		23	46	1		0.20292989770435618	43	40	438
STEP 14			27,4	25,4	25,2	24,6	25	995,06	581,58	862,81		25	26	24	25	14	61	0		25	49	1		0.20293753865182437	42	47	441
