NODE_PROB: 0.07	EDGE_DENSITY: 0.1	GRAPH SIZE: 300
STEP 0			13	11	11,4	11	11,2	191,69	188,96	171,11		11	12	11	11	2	2	1		2	3	0		0.10136008918617614	19	15	300
STEP 1			12,8	11	11,4	11,2	11,4	114,31	158,75	152,23		11	12	11	12	3	5	2		4	5	1		0.10081205488969949	22	19	304
STEP 2			13	11	11,8	11	11,4	109,74	139,11	147,71		11	12	10	12	6	6	3		7	7	1		0.10140299333631389	22	17	307
STEP 3			13	11,2	11,8	11	11,6	113,51	136,95	138,79		11	12	10	12	7	10	3		10	9	1		0.1002555857861324	21	21	312
STEP 4			13	11,2	11,6	11	11,2	106,33	113,59	129,81		11	12	10	12	9	13	3		13	11	1		0.10031742105697089	22	24	312
STEP 5			12,8	11,6	11,8	11	11,2	161,44	107,14	145,86		11	12	10	12	12	15	3		16	13	1		0.10069944670633678	21	22	310
STEP 6			13	11	12	10,8	11	170,71	95,93	143		12	12	10	12	17	15	3		20	14	1		0.1013323246332955	21	31	309
STEP 7			13	11,2	11,8	10,4	11	145,56	66,14	109,08		11	12	10	11	21	16	3		25	14	1		0.10192812731476286	21	20	299
STEP 8			13	11,2	11,8	10,4	10,8	145,93	52,84	113,7		11	12	10	11	26	16	3		29	15	1		0.1020066889632107	21	22	300
STEP 9			12,6	11,2	11,8	10	10,8	144,16	49,22	99,79		11	12	10	10	30	17	3		34	15	1		0.10190568112949204	19	25	299
STEP 10			12,2	10,8	11	10,2	10,6	120,12	57,42	93,49		11	11	10	11	32	20	3		38	16	1		0.1005890878488943	22	19	293
STEP 11			12,8	11,2	11	10,2	10,8	102,09	56,05	84,66		11	11	10	11	33	24	3		42	17	1		0.10089326614750344	22	19	296
STEP 12			12,4	10,8	11	10,2	10,8	106,17	65,51	78,54		11	11	10	11	34	28	3		46	18	1		0.10055891001324326	20	17	299
STEP 13			12,4	11,2	11,2	10,4	10,8	112,32	69,71	70,81		11	12	10	11	36	31	3		50	19	1		0.09949176035730788	20	20	302
STEP 14			12,4	11,4	11	10,6	10,8	107,19	59,32	61,94		11	11	10	11	37	35	3		52	22	1		0.09953576378957558	19	23	302
STEP 15			12,2	11	11	10,4	10,8	108,05	55,96	64,65		11	11	10	11	38	39	3		55	24	1		0.10017399950285856	21	26	298
STEP 16			12	11	11	10,2	10,2	83,85	46,43	53,49		11	11	10	11	42	40	3		59	25	1		0.09904623872083781	22	20	293
STEP 17			12,2	11	10,8	10,4	10,6	74,49	64,43	57,5		10	11	10	11	44	42	4		61	28	1		0.09895076674737692	19	24	295
STEP 18			12	10,8	11	10,6	10,4	77,57	62,05	50,85		11	11	10	11	47	44	4		63	31	1		0.09905739171936523	19	18	290
STEP 19			12	11	11	10,6	10,4	89,46	65,54	52,13		11	11	10	11	50	46	4		65	34	1		0.09858988031757317	19	24	291
