NODE_PROB: 0.1	EDGE_DENSITY: 0.9	GRAPH SIZE: 100
STEP 0			41,2	44	37	37	37	6,53	5,93	5,48		37	37	37	37	0	5	0		0	5	0		0.9030303030303031	11	14	100
STEP 1			39,6	41,6	36,6	36,4	36,4	4,71	5,03	5,03		36	37	36	37	2	7	1		1	9	0		0.8979810996563574	9	9	97
STEP 2			39	38,4	36,2	36,6	36	4,48	4,94	4,39		36	37	36	37	3	11	1		2	10	3		0.8981958762886598	10	9	97
STEP 3			39,6	41	36,2	36,4	36,2	4,21	4,5	4,7		36	37	36	37	4	14	2		2	14	4		0.8948032821375973	11	9	98
STEP 4			40,4	42,2	37	37	37	4,78	5,03	4,8		37	37	37	37	4	19	2		2	19	4		0.8945454545454545	9	14	100
STEP 5			39,4	40,8	35,8	35,8	35,8	4,07	4,62	4,7		35	36	35	36	5	22	3		3	22	5		0.8949608062709966	9	8	95
STEP 6			39,8	41,4	37	37	37	5,36	5,9	5,29		37	37	37	37	5	27	3		3	27	5		0.8982456140350877	10	10	96
STEP 7			38,6	39,8	35	35	35	3,69	4,21	4,88		35	35	35	35	5	32	3		3	32	5		0.8956140350877193	11	8	96
STEP 8			39,8	40,2	36,4	36,8	36,6	4,06	4,9	4,85		36	37	36	37	5	36	4		3	35	7		0.8946608946608947	10	8	99
STEP 9			40,6	41	37	37,4	37	4,6	5,53	4,51		37	37	37	38	5	41	4		3	38	9		0.8948514851485149	10	5	101
STEP 10			41,4	44,6	38	38	38	4,18	4,73	4,71		38	38	38	38	5	46	4		3	43	9		0.8946990116801438	11	9	106
STEP 11			42,8	45,4	38,6	38	38,2	5,19	4,78	5,07		38	39	38	38	8	47	5		6	45	9		0.8935617860851506	9	10	108
STEP 12			41,8	44	38,2	38,2	38,2	4,61	4,87	4,78		38	39	38	39	9	50	6		7	48	10		0.8908481749250573	9	9	107
STEP 13			41,6	44	39	39	39	5,27	6,27	5,73		39	39	39	39	9	55	6		7	53	10		0.8908481749250573	10	5	107
STEP 14			43,6	46,8	40	40,2	40	4,9	4,59	4,64		40	40	40	41	9	60	6		7	57	11		0.8935006435006435	11	14	112
STEP 15			43,8	45,6	40,2	40	40	5,07	4,76	4,81		40	41	40	40	10	64	6		8	61	11		0.8967040434930343	9	8	109
STEP 16			45	46,8	41,8	41,2	41,4	5,07	4,97	5,35		41	42	41	42	12	67	6		11	63	11		0.9000834028356964	9	16	110
STEP 17			42	43,2	39	38,8	39	3,24	3,43	3,57		39	39	38	39	12	72	6		12	67	11		0.9036740909956216	10	5	103
