NODE_PROB: 0.04	EDGE_DENSITY: 0.1	GRAPH SIZE: 300
STEP 0			12,2	11	11	11	11	189,04	188,1	169,36		11	11	11	11	0	5	0		0	5	0		0.09948717948717949	11	10	300
STEP 1			12,2	11,2	11,6	11	11	115,93	171,33	142,92		11	12	11	11	3	7	0		3	7	0		0.09968992248062016	11	17	301
STEP 2			12,2	11	11	11	10,8	107,49	149,26	121,06		11	11	11	11	4	11	0		3	12	0		0.09994234982128444	12	19	295
STEP 3			12	10,6	11	10,6	10,8	98,38	126,58	112,8		11	11	10	11	5	15	0		5	15	0		0.09961769260549748	12	11	288
STEP 4			12	10,6	10,8	10,4	11	96,57	93,45	115,64		10	11	10	11	5	19	1		8	16	1		0.0979911572472126	11	17	289
STEP 5			12	10,4	11	10,2	10,6	97,86	70,75	109,29		11	11	9	11	7	22	1		11	18	1		0.0983384707916698	11	6	283
STEP 6			11,8	10,6	11	10	10,4	129,85	45,06	115,84		11	11	10	10	10	24	1		16	18	1		0.09819008904374758	12	16	288
STEP 7			12	10,4	11	9,6	10,6	123,34	29,9	104,97		11	11	9	10	12	27	1		21	18	1		0.09861643358383516	11	7	284
STEP 8			12	11	11	10	10,6	127,59	27,21	84,3		11	11	10	10	14	30	1		26	18	1		0.09959349593495935	12	11	288
STEP 9			12	11	11	10	10,6	115,08	33,15	69,76		11	11	10	10	16	33	1		31	18	1		0.0990484429065744	11	7	289
STEP 10			12	10,8	11	10	10,2	107,72	32,06	58,59		11	11	10	10	20	34	1		36	18	1		0.09977091028098556	12	6	293
STEP 11			12	11,4	11	10	10,2	108,77	23,29	58,7		11	11	10	10	24	35	1		41	18	1		0.09988552445511885	12	10	299
STEP 12			12,2	11	11,2	10	10,6	112,67	35,66	66,46		11	12	10	10	26	38	1		46	18	1		0.1007530454042082	12	7	301
STEP 13			12,8	11,6	11,2	10,6	10,6	97,4	44,08	58,64		11	12	10	11	28	41	1		48	21	1		0.10108218150648238	12	7	306
STEP 14			12,6	11	11,4	10,4	11	93,7	36,07	68,77		11	12	10	11	30	44	1		52	22	1		0.10169069598589357	11	12	311
STEP 15			13	11	12	10,6	11	108,12	34,91	61,15		12	12	10	11	34	45	1		57	22	1		0.10195218707589519	11	12	310
STEP 16			12,6	11,4	12	10,6	10,6	114,67	37,37	50,32		12	12	10	11	39	45	1		62	22	1		0.10150044130626655	12	13	309
STEP 17			12,6	11	11,6	10,6	10,4	120,3	46,56	53,48		11	12	10	11	43	46	1		66	23	1		0.10087144126232074	11	8	308
STEP 18			13	11,2	11,8	10,4	11	128,23	39,57	69,89		11	12	10	11	46	48	1		70	24	1		0.10110984337724302	11	10	311
STEP 19			13	11,4	11,8	10,2	10,6	128,02	37,89	62,08		11	12	10	11	50	49	1		75	24	1		0.1007502679528403	11	14	312
