NODE_PROB: 0.01	EDGE_DENSITY: 0.8	GRAPH SIZE: 100
STEP 0			32,4	33	28	28	28	5,86	6,38	5,02		28	28	28	28	0	5	0		0	5	0		0.8052525252525252	0	0	100
STEP 1			32,2	33,8	28	28	28	2,74	3,15	3,06		28	28	28	28	0	10	0		0	10	0		0.8052525252525252	0	0	100
STEP 2			32	33,4	28	28	28	2,81	3,13	3,03		28	28	28	28	0	15	0		0	15	0		0.8052525252525252	0	0	100
STEP 3			32	33,4	28	28	28	2,95	2,96	3,06		28	28	28	28	0	20	0		0	20	0		0.8052525252525252	1	1	100
STEP 4			32,2	33,8	28,2	28	28,2	2,88	3,46	3,34		28	29	28	28	1	23	1		1	24	0		0.8054545454545454	0	0	100
STEP 5			31,6	34,4	28,2	28	28	2,69	3,08	3,08		28	29	28	28	2	27	1		2	28	0		0.8054545454545454	0	5	100
STEP 6			31	31,8	27	27	27	2,65	2,94	2,74		27	27	27	27	2	32	1		2	33	0		0.8040313549832027	1	3	95
STEP 7			30,4	30,8	27	26,8	27	3,01	2,84	3,05		27	27	26	27	2	37	1		3	37	0		0.8020102851799906	1	1	93
STEP 8			30,4	31,2	26,8	27,2	27	2,74	3,09	2,76		26	27	27	28	2	41	2		3	40	2		0.8057503506311361	0	1	93
STEP 9			30,2	31,8	26,4	26,8	27	2,63	2,86	3,06		26	27	26	27	2	43	5		3	43	4		0.8069756330625896	0	1	92
STEP 10			29,6	31,8	26,4	26,8	27	2,5	2,74	2,46		26	27	26	27	2	45	8		3	46	6		0.8061050061050061	1	0	91
STEP 11			29,8	30,8	26,4	26,6	27	2,33	2,91	2,61		26	27	26	27	2	47	11		4	48	8		0.8064978499761108	0	1	92
STEP 12			29,4	31	26	26,6	26,8	2,43	2,87	2,73		26	26	26	27	2	48	15		4	50	11		0.8061050061050061	0	1	91
STEP 13			29,2	30,4	26	26,2	26,8	2,32	2,76	2,62		26	26	26	27	2	49	19		4	54	12		0.8057428214731586	1	1	90
STEP 14			29	30	26	26,4	26,2	2,43	2,85	2,44		26	26	26	27	2	53	20		4	57	14		0.8042446941323346	1	0	90
STEP 15			29	30,8	26,8	27	26,6	2,51	2,63	2,77		26	27	27	27	4	55	21		4	61	15		0.8036630036630037	1	2	91
STEP 16			28,8	30,8	26	26,2	26,4	2,54	2,89	2,86		26	26	26	27	4	58	23		4	65	16		0.8032459425717853	0	0	90
STEP 17			28,6	31	26	26	26,6	2,31	2,58	2,53		26	26	26	26	4	60	26		4	70	16		0.8032459425717853	0	5	90
STEP 18			28,2	29	25	25	25	2,61	2,66	2,86		25	25	25	25	4	65	26		4	75	16		0.8044817927170869	1	0	85
STEP 19			28	29,6	25,6	25,6	25,4	2,45	2,45	2,55		25	26	25	26	5	69	26		5	78	17		0.8051983584131327	0	2	86
