NODE_PROB: 0.1	EDGE_DENSITY: 0.1	GRAPH SIZE: 400
STEP 0			15,2	13,4	14	14	14	1004,2	896,36	972,89		14	14	14	14	0	5	0		0	5	0		0.0993609022556391	41	39	400
STEP 1			15	13,6	14	14	14	834,27	698,32	774,69		14	14	14	14	0	10	0		0	10	0		0.0989814022158534	43	31	402
STEP 2			15,8	13,2	14	14	14	929,48	775,61	849,88		14	14	14	14	0	15	0		0	15	0		0.09878232796434712	44	44	414
STEP 3			15,6	13,8	14	14	14	929,84	770,16	850,96		14	14	14	14	0	20	0		0	20	0		0.09893439075458235	36	42	414
STEP 4			15	13,2	14	14	14	889,22	738,92	814,23		14	14	14	14	0	25	0		0	25	0		0.09964108493520259	37	30	408
STEP 5			15,8	14	14,4	14	14,2	948,56	772,82	876,94		14	15	14	14	2	27	1		2	28	0		0.09928409289331239	43	36	415
STEP 6			15,8	13,8	14,6	14,6	14,4	1014,23	802,19	937,63		14	15	14	15	4	29	2		2	33	0		0.09941349303734057	38	56	422
STEP 7			15,2	13,2	14	14	14	866,01	698,28	790,64		14	14	14	14	4	34	2		2	38	0		0.09990664078814829	38	53	404
STEP 8			15	13,4	14	13,6	14	766,27	625,45	710,48		14	14	13	14	4	39	2		4	41	0		0.09963427238756527	38	42	389
STEP 9			14,6	13	13,6	13,8	13,4	738,09	607,27	677,9		13	14	13	14	6	41	3		5	43	2		0.09914772727272728	44	38	385
STEP 10			15	13,2	14	14	13,6	785,64	659,39	731,51		14	14	14	14	8	44	3		5	48	2		0.0988523837628697	40	39	391
STEP 11			14,8	13,2	14	13,4	13,8	801,76	660,35	744,17		14	14	13	14	9	48	3		8	50	2		0.09868730100735947	42	31	392
STEP 12			15	13,4	14	14	14	872,83	695,23	780,93		14	14	14	14	9	53	3		8	55	2		0.0995642136710986	37	29	403
STEP 13			15,4	13,8	14	14	14	899,28	721,63	776,34		14	14	14	14	9	58	3		8	60	2		0.0994599727019168	41	30	411
STEP 14			16	13,8	15	14,2	14,2	973,37	759,02	816,59		15	15	14	15	13	59	3		12	61	2		0.09868176650043341	44	43	422
STEP 15			16	13,6	14,6	14,2	14	956,49	743,85	836,31		14	15	14	15	16	61	3		14	64	2		0.09848408456858593	41	45	423
STEP 16			16	13,8	14,6	14,2	14,2	822,85	659,28	754,47		14	15	14	15	18	64	3		16	67	2		0.09929086112982609	37	35	419
STEP 17			16	13,8	14,8	14,2	14,6	830,06	688,68	765,34		14	15	14	15	19	68	3		19	69	2		0.0995249406175772	40	34	421
STEP 18			16	14	15	14,8	15	856,22	712,3	789,39		15	15	14	15	19	73	3		20	73	2		0.10013083968290618	40	40	427
STEP 19			16	14	14,8	15	15	786,49	635,33	706,37		14	15	15	15	19	77	4		20	77	3		0.09955910325340019	39	41	427
