NODE_PROB: 0.04	EDGE_DENSITY: 0.1	GRAPH SIZE: 500
STEP 0		16	17	16,4	18	17		16	16	17	17	16	17	18	18	17	17		3,64	117,68	2868,98	1169,54		2	3	0	0	2	3	0	2	3	0.10008016032064128	19	22	500
STEP 1		15,8	16,8	17	17	17		15	17	16	17	17	17	17	17	17	17		3,01	113,72	2866,67	1213,7		6	4	0	1	6	3	0	7	3	0.10006815084052703	19	15	497
STEP 2		15,6	16,6	16,4	17,6	17		15	16	16	17	16	17	17	18	17	17		3,23	117,67	2938,75	1269,11		9	6	0	1	10	4	0	9	6	0.10030339321357286	19	15	501
STEP 3		16	17	17	17,6	17		16	16	17	17	17	17	17	18	17	17		3,31	120,76	3013,23	1309,19		14	6	0	1	15	4	0	14	6	0.10000785792865001	20	16	505
STEP 4		16	16,8	17	17,8	17,2		16	16	16	17	17	17	17	18	17	18		3,31	122,5	3087,11	1355,64		19	6	0	2	19	4	0	18	7	0.099786519808796	20	17	509
STEP 5		16,2	17,2	17	17,8	17,6		16	17	17	18	17	17	17	18	17	18		3,28	125,8	3143,18	1398,76		23	7	0	2	23	5	0	20	10	0.10006421232876712	20	20	512
STEP 6		16,2	17,2	17	17,6	17,6		16	17	17	18	17	17	17	18	17	18		3,39	126,29	3142,45	1406,8		27	8	0	2	27	6	0	22	13	0.1000030577299413	19	20	512
STEP 7		16	17	17	18	17,2		16	16	17	17	17	17	18	18	17	18		3,52	127,38	3097,2	1384,49		32	8	0	2	32	6	0	26	14	0.10010360308506965	20	17	511
STEP 8		15,8	17,2	17	17,8	18		15	16	17	18	17	17	17	18	18	18		3,58	131,28	3152,51	1404,97		37	8	0	2	36	7	0	26	19	0.10040882578257143	20	21	514
STEP 9		16	17,4	17	18	18		16	16	17	18	17	17	18	18	18	18		3,58	130,3	3139,5	1394,31		42	8	0	2	39	9	0	26	24	0.10085434941520467	20	24	513
STEP 10		16	17,2	17	17,8	18		16	16	17	18	17	17	17	18	18	18		3,58	129,72	3060,46	1368,55		47	8	0	2	43	10	0	26	29	0.1007843076589886	20	12	509
STEP 11		16	17	17	18	18		16	16	17	17	17	17	18	18	18	18		3,67	129,26	3240,88	1429,79		52	8	0	2	48	10	0	26	34	0.10031787443959636	20	11	517
STEP 12		16,6	18	17	18	18		16	17	18	18	17	17	18	18	18	18		3,43	134,02	3440,91	1459,99		54	11	0	2	48	15	0	26	39	0.10002534854245881	20	26	526
STEP 13		16,4	17,6	17	18	18		16	17	17	18	17	17	18	18	18	18		3,57	132,98	2958,74	1270,16		57	13	0	2	50	18	0	26	44	0.10040758855787757	19	24	520
STEP 14		16	17	17	18	18		16	16	17	17	17	17	18	18	18	18		3,06	111,8	2680,7	1202,1		62	13	0	2	55	18	0	26	49	0.10034377243020665	19	30	515
STEP 15		15,6	17	17	17,8	17,4		15	16	17	17	17	17	17	18	17	18		2,81	109,54	2489,98	1104,47		67	13	0	2	60	18	0	29	51	0.10065006784688693	19	17	504
STEP 16		15,8	17	17	17,6	17,4		15	16	16	18	17	17	17	18	17	18		3,03	107,65	2503,61	1093,13		72	13	0	3	63	19	0	32	53	0.10041091065628302	19	24	506
STEP 17		15,8	17	16,4	17,4	17		15	16	17	17	16	17	17	18	17	17		2,62	97,91	2334,37	1000,52		75	15	0	3	65	22	0	34	56	0.0999441117764471	19	17	501
