NODE_PROB: 0.04	EDGE_DENSITY: 0.2	GRAPH SIZE: 300
STEP 0			20,6	18,8	18,2	18	18,2	215,76	212,2	196,79		18	19	18	18	1	3	1		1	4	0		0.2008695652173913	11	19	300
STEP 1			20	17,6	18	17,2	18	117,4	142,03	139,14		18	18	16	18	1	8	1		4	6	0		0.20065433319211035	12	14	292
STEP 2			20	17,8	17,8	16	17,2	97,97	81,25	98,6		17	18	15	17	4	9	2		9	6	0		0.2	12	10	290
STEP 3			19,6	18	17,8	15,4	16,4	98,4	33,84	52,76		17	18	15	16	9	9	2		14	6	0		0.1994068634373676	11	5	292
STEP 4			20	18,8	17,8	15,8	16	84,54	24,31	35,75		17	18	15	16	14	9	2		19	6	0		0.19890176937156803	11	13	298
STEP 5			19,8	18,8	17,8	16	16	84,1	45,47	32,69		17	18	16	16	19	9	2		24	6	0		0.1983508932661475	11	10	296
STEP 6			20	18,2	17,8	16	16	87,47	31,03	27,62		17	18	16	16	24	9	2		29	6	0		0.19799344799344798	12	17	297
STEP 7			19,8	18,2	18	16	16	90,66	44,58	36,63		18	18	16	16	29	9	2		34	6	0		0.1986536741514852	12	16	292
STEP 8			19,8	17,2	17,4	15,6	16,2	106,22	48,91	39,63		17	18	15	16	33	10	2		39	6	0		0.1991869918699187	11	10	288
STEP 9			19,6	18	17,6	16	15,8	122,95	37,56	39,55		17	18	16	16	38	10	2		44	6	0		0.19891387927720108	12	12	289
STEP 10			19,8	18,4	17,2	16,2	16	109,58	54,24	47,22		17	18	16	17	41	12	2		49	6	0		0.19922625913110342	12	10	289
STEP 11			20	18,2	17,4	16	16	97,67	46	39,81		17	18	16	16	46	12	2		54	6	0		0.19938381324801516	12	21	291
STEP 12			19,2	17,8	17	15,2	15,8	99,63	44,84	45,28		17	17	15	16	51	12	2		59	6	0		0.20002019131268772	11	13	282
STEP 13			19,4	17,6	17	15,2	15,8	97,17	27,78	43,15		17	17	15	16	55	13	2		64	6	0		0.20002560163850486	11	13	280
STEP 14			19	17,4	17	15,4	15,4	87,08	31,5	29,35		17	17	15	16	60	13	2		69	6	0		0.2011531568968652	11	8	278
STEP 15			19,4	17,8	17	15,8	15,6	87,81	31,54	32,3		17	17	15	16	65	13	2		74	6	0		0.20132180986273512	12	10	281
STEP 16			19,4	18	17	16	15,8	89,65	34,56	27,6		17	17	16	16	70	13	2		79	6	0		0.20141342756183744	11	15	283
STEP 17			19,4	17,8	17	15,6	15,8	83	41,7	43,68		17	17	15	16	75	13	2		84	6	0		0.20038163017972718	11	12	279
STEP 18			19	18	17	15,2	15,4	78,05	32,64	28,87		17	17	15	16	80	13	2		89	6	0		0.2001402488117809	12	8	278
STEP 19			19	18	17	15,6	15,4	83,5	27,24	29,61		17	17	15	16	85	13	2		94	6	0		0.19931349536861764	11	15	282
