NODE_PROB: 0.07	EDGE_DENSITY: 0.9	GRAPH SIZE: 500
STEP 0		162,8	161	140	161,6		161	165	160	163	139	143	161	163		42,36	1149,56	6275,49		0	0	5	0	0	5	0.8982685370741483	12843	7768	500
STEP 1		195,4	188,8	157,6	183,2		193	199	186	192	156	160	181	185		43,57	1246,68	3686,92		0	0	10	0	0	10	0.9389498997995992	9868	8172	500
STEP 2		205,8	199,2	166,8	193,6		202	208	197	201	166	168	192	194		45,55	1306,44	2766,57		0	0	15	0	0	15	0.9525450901803607	8810	8123	500
STEP 3		214,2	206,4	173,6	200,8		212	217	203	211	173	174	200	201		47,14	1349,13	2462,03		0	0	20	0	0	20	0.9580521042084168	8752	8559	500
STEP 4		214,8	209	173	202,2		212	217	205	213	172	174	201	203		48,26	1379,4	1800,02		0	0	25	0	0	25	0.9595991983967936	8360	8221	500
STEP 5		219,4	212,2	177	204,8		216	221	210	217	176	178	204	207		48,95	1397,03	2062,18		0	0	30	0	0	30	0.9607134268537074	8309	8299	500
STEP 6		216,6	212	177,2	206		213	223	207	216	176	178	205	207		48,29	1410,51	2021,74		0	0	35	0	0	35	0.9607935871743487	8459	8507	500
STEP 7		214,4	208,6	174	203,4		211	216	205	212	174	174	203	204		48,32	1425,21	2100,38		0	0	40	0	0	40	0.9604088176352705	8370	8319	500
STEP 8		218,2	211,2	176,8	204,6		214	222	208	215	176	177	203	206		49,36	1433,54	2000,51		0	0	45	0	0	45	0.9608176352705411	8438	8348	500
STEP 9		218,4	212,6	176,8	206,4		215	221	209	217	175	178	206	207		50,95	1447,87	2024,83		0	0	50	0	0	50	0.9615390781563127	8303	8391	500
STEP 10		217,4	209,4	175,6	204,2		215	221	207	212	175	177	203	205		50,7	1455,26	2066,78		0	0	55	0	0	55	0.9608336673346694	8419	8415	500
STEP 11		220,4	212,2	177,2	206,6		216	224	209	218	177	178	204	208		50,07	1468,64	1991,2		0	0	60	0	0	60	0.9608657314629259	8335	8325	500
STEP 12		218,4	211,2	177,6	205,4		215	221	206	215	177	179	205	206		50,07	1432,6	2243,06		0	0	65	0	0	65	0.9609458917835672	8356	8341	500
STEP 13		217	210,4	175,2	204		214	222	208	212	175	176	201	205		49,32	1434,78	1781,11		0	0	70	0	0	70	0.9610661322645291	8422	8354	500
STEP 14		215	211,2	177	205,2		212	221	206	215	176	178	203	206		49,66	1437,48	2112,68		0	0	75	0	0	75	0.9616112224448898	8198	8361	500
STEP 15		217	210,6	175,2	204,2		213	221	209	214	174	176	203	205		49,54	1408,19	1804,2		0	0	80	0	0	80	0.9603046092184369	8392	8371	500
STEP 16		215,4	210	176,2	204,8		212	219	207	211	176	177	204	206		42,78	1218,84	1696,8		0	0	85	0	0	85	0.9604729458917836	8463	8472	500
STEP 17		217,2	209,8	176	203,8		214	221	205	218	175	177	203	205		42,9	1222,98	1822,93		0	0	90	0	0	90	0.9604008016032064	8345	8400	500
STEP 18		215	211	175,2	203,6		211	217	204	215	174	176	201	205		42,09	1226,12	1836,2		0	0	95	0	0	95	0.9599599198396793	8491	8343	500
STEP 19		219,2	210,2	175	205,4		217	223	207	213	175	175	205	206		42,88	1224,02	1639,55		0	0	100	0	0	100	0.9611462925851704	8430	8508	500
