NODE_PROB: 0.01	EDGE_DENSITY: 0.1	GRAPH SIZE: 500
STEP 0		15,8	16,4	16	17,6	17		15	16	16	17	16	16	17	18	17	17		3,37	112,48	2843,02	1138,55		1	4	0	0	3	2	0	0	5	0.0977314629258517	5	5	500
STEP 1		15,4	16,4	16	17	17		15	16	16	17	16	16	17	17	17	17		3,03	110,4	2888,61	1216,29		4	6	0	0	6	4	0	0	10	0.09773947895791583	4	5	500
STEP 2		15,8	16,8	16	17	17		15	16	16	17	16	16	17	17	17	17		3,01	111,8	2866,76	1191,16		5	10	0	0	7	8	0	0	15	0.09790665668686771	4	3	499
STEP 3		15,8	16,8	16,2	17	17		15	16	16	17	16	17	17	17	17	17		3,04	110,89	2887,08	1207,34		6	14	0	0	9	11	0	1	19	0.09814829659318637	4	6	500
STEP 4		15,8	16,6	16	17	17		15	16	16	17	16	16	17	17	17	17		2,77	110,03	2850,62	1190,7		7	18	0	0	11	14	0	1	24	0.09842185643984389	5	4	498
STEP 5		15,8	16,4	16	17	17		15	16	16	17	16	16	17	17	17	17		3,06	114,33	2881,05	1200,32		8	22	0	0	14	16	0	1	29	0.09839759840967074	5	4	499
STEP 6		15,8	16,4	16,8	17	17		15	16	16	17	16	17	17	17	17	17		2,96	113,59	2894,52	1215,57		12	23	0	3	15	17	0	5	30	0.09854909819639278	4	6	500
STEP 7		15,2	16,6	16,4	17	17		15	16	16	17	16	17	17	17	17	17		3,04	113,06	2860,74	1199,53		16	24	0	4	17	19	0	7	33	0.09879356460045413	4	5	498
STEP 8		15,6	16,6	16,2	17	17		15	16	16	17	16	17	17	17	17	17		2,97	113,89	2825,47	1183,95		18	27	0	4	20	21	0	8	37	0.09878626598299474	5	5	497
STEP 9		15,6	16,6	16	17	17		15	16	16	17	16	16	17	17	17	17		2,85	114,14	2834,15	1189,79		20	30	0	4	22	24	0	8	42	0.09871324722528721	5	2	497
STEP 10		15,8	16,4	16,6	17,2	17		15	16	16	17	16	17	17	18	17	17		2,87	115,29	2895,73	1217,07		24	31	0	6	24	25	0	11	44	0.09864529058116232	5	3	500
STEP 11		15,8	16,8	16,6	17	17		15	16	16	17	16	17	17	17	17	17		3,07	116,81	2951,42	1244,71		27	33	0	6	28	26	0	14	46	0.09840080794586127	5	4	502
STEP 12		15,8	16,8	16,2	17	17		15	16	16	17	16	17	17	17	17	17		3	115,28	2958,75	1259,85		29	36	0	7	28	30	0	15	50	0.09819964674106754	4	6	503
STEP 13		15,4	16,8	16	17	17		15	16	16	17	16	16	17	17	17	17		2,9	115,55	2909,66	1233,58		32	38	0	7	29	34	0	15	55	0.09825149700598802	5	4	501
STEP 14		15,6	16,8	16,4	17	17		15	16	16	17	16	17	17	17	17	17		3,13	114,09	2700,58	1117,35		36	39	0	7	32	36	0	17	58	0.09850418684543263	4	5	502
STEP 15		15,4	17	16,4	17,2	17		15	16	17	17	16	17	17	18	17	17		2,57	98,44	2432,77	1039,32		39	41	0	7	34	39	0	19	61	0.09881037924151696	4	3	501
STEP 16		15,4	16,6	16,6	17	17		15	16	16	17	16	17	17	17	17	17		2,6	100,34	2464,68	1061,73		44	41	0	8	37	40	0	22	63	0.09888589355154233	5	5	502
STEP 17		16,2	17	16,4	17	17		16	17	17	17	16	17	17	17	17	17		2,7	98,7	2462,46	1065,09		46	43	1	8	39	43	0	24	66	0.09910060357372903	5	2	502
STEP 18		15,8	17	16,6	17,2	17		15	16	17	17	16	17	17	18	17	17		2,86	100,87	2410,26	1041,8		49	45	1	8	42	45	0	27	68	0.0992063492063492	5	6	505
