NODE_PROB: 0.07	EDGE_DENSITY: 0.1	GRAPH SIZE: 100
STEP 0			6	5,8	5	5	5	9,77	8,41	6,6		5	5	5	5	0	5	0		0	5	0		0.10303030303030303	7	0	100
STEP 1			6	6	5,2	5,6	5,4	4,23	4,5	4,33		5	6	5	6	0	9	1		1	6	3		0.10262740257450186	6	7	107
STEP 2			6	6	5,2	5,2	5,4	5,08	5,3	4,05		5	6	5	6	1	11	3		1	11	3		0.1004492362982929	7	7	106
STEP 3			6	6,2	5,2	5,4	5,4	4,92	5,25	4,61		5	6	5	6	1	15	4		1	15	4		0.10350404312668464	6	9	106
STEP 4			6	6	5,2	5	5,6	5,91	6,06	4,4		5	6	5	5	2	16	7		2	19	4		0.1041309727774605	7	10	103
STEP 5			6	6	5	5	5	4,74	7,1	4,99		5	5	5	5	2	21	7		2	24	4		0.10303030303030303	7	7	100
STEP 6			6	6	5	5	5	5,85	4,09	4,59		5	5	5	5	2	26	7		2	29	4		0.10262626262626262	7	4	100
STEP 7			6	6	5,2	5	5	4,31	4,06	4,01		5	6	5	5	3	30	7		3	33	4		0.102608033504664	6	5	103
STEP 8			6,2	6	6	5,4	5,4	4,09	4,64	4,16		6	6	5	6	6	32	7		6	35	4		0.1053024645257655	7	11	104
STEP 9			6	6	5,4	5,2	5,2	4,6	5,92	4,51		5	6	5	6	8	34	8		8	37	5		0.10848484848484849	7	4	100
STEP 10			6	5,6	5,4	5,2	5,2	3,96	4,3	3,98		5	6	5	6	9	38	8		10	39	6		0.10470207500475918	7	6	103
STEP 11			6,2	5,6	5,6	5,6	5,8	4,69	5,93	4,75		5	6	5	6	10	40	10		11	42	7		0.10567587752053771	6	7	104
STEP 12			6	6	5,4	5,8	5,6	5,27	4,61	4,79		5	6	5	6	11	42	12		11	45	9		0.105653912050257	7	6	103
STEP 13			6	5,8	5,8	5,6	5,4	5,86	4,69	4,76		5	6	5	6	13	45	12		13	47	10		0.10436893203883495	7	9	104
STEP 14			6	6	5,4	5	5,2	4,54	5	4,13		5	6	5	5	14	49	12		15	50	10		0.10696952048145991	7	11	102
STEP 15			5,8	5,6	5	5	5	4,44	5,6	4,76		5	5	5	5	14	54	12		15	55	10		0.1051967178624027	6	3	98
STEP 16			6,4	6	5,4	5,2	5,2	4,06	4,02	3,48		5	6	5	6	15	58	12		16	59	10		0.10475247524752475	6	7	101
STEP 17			6	5,6	5	5	5	4,5	3,99	3,19		5	5	5	5	15	63	12		16	64	10		0.10121212121212121	6	9	100
STEP 18			6	5,8	5,2	5	5	3,3	3,34	3,19		5	6	5	5	16	67	12		17	68	10		0.10459621993127148	6	5	97
STEP 19			6	5,4	5,2	5	5	3,01	3,09	3,43		5	6	5	5	17	71	12		18	72	10		0.10435514411950347	7	6	98NODE_PROB: 0.07	EDGE_DENSITY: 0.1	GRAPH SIZE: 100
