NODE_PROB: 0.01	EDGE_DENSITY: 0.9	GRAPH SIZE: 500
STEP 0		163,2	163,2	145,4	162,4		161	165	161	165	143	148	162	163		43,52	1167,3	8708,72		0	0	5	0	0	5	0.8997995991983968	1225	1065	500
STEP 1		164,2	163,4	142,4	156,8		162	167	162	166	140	144	155	159		41,22	1157,24	5970,9		0	0	10	0	0	10	0.9010821643286573	1219	1123	500
STEP 2		163,8	168	136,6	155,2		161	167	162	181	135	138	155	156		42,09	1176,89	3570,09		0	0	15	0	0	15	0.9018517034068136	1185	1184	500
STEP 3		164,2	165,2	136,2	153,6		161	166	161	169	134	139	153	154		41,74	1175,2	3520,6		0	0	20	0	0	20	0.9018597194388778	1193	1147	500
STEP 4		163,6	165	136,2	152,8		162	165	164	167	135	138	152	155		41,65	1184,71	2758,08		0	0	25	0	0	25	0.9022284569138277	1201	1078	500
STEP 5		165	165,2	137,6	156,8		163	168	162	169	134	141	156	157		42,19	1189,73	3946,33		0	0	30	0	0	30	0.9032144288577154	1211	1118	500
STEP 6		165,8	166,6	136	154,4		164	168	165	170	134	139	153	156		42,74	1199,93	3019,1		0	0	35	0	0	35	0.9039599198396794	1188	1103	500
STEP 7		167,4	167	136,6	155,8		165	170	165	168	134	140	155	157		43,4	1203,68	2898,83		0	0	40	0	0	40	0.9046412825651302	1176	1133	500
STEP 8		166,6	166,4	139,6	156		166	168	165	168	137	142	155	157		43,63	1213,42	3054,74		0	0	45	0	0	45	0.9049859719438877	1169	1123	500
STEP 9		164,6	166,4	138,4	154,6		163	167	164	169	135	142	152	158		43,62	1209,16	2947,48		0	0	50	0	0	50	0.9053547094188377	1161	1122	500
STEP 10		167,2	167	139,6	155,2		164	170	165	169	137	143	154	156		42,95	1203,52	3435,24		0	0	55	0	0	55	0.9056673346693387	1190	1199	500
STEP 11		165,4	166,8	137,2	156,8		164	167	164	169	136	139	156	158		43,18	1207,4	3048,7		0	0	60	0	0	60	0.9055951903807615	1170	1157	500
STEP 12		166,2	167,8	137,4	155		165	169	166	170	136	140	153	156		37,02	1020,74	2679		0	0	65	0	0	65	0.9056993987975952	1161	1094	500
STEP 13		165,2	167,4	137	155,8		162	170	165	170	136	140	154	157		37,12	1018,38	2372,09		0	0	70	0	0	70	0.9062364729458918	1105	1128	500
STEP 14		166,6	167	137,4	156,4		164	169	164	169	135	140	155	158		36,42	1026,12	2328,46		0	0	75	0	0	75	0.9060521042084169	1133	1134	500
STEP 15		166,8	167,2	136,6	156,4		165	168	166	169	135	139	155	158		37,14	1027,03	1991,1		0	0	80	0	0	80	0.9060440881763527	1161	1133	500
STEP 16		165,4	166,8	136,6	156,8		163	169	166	168	135	138	156	158		34,64	979,4	1968,48		0	0	85	0	0	85	0.9062685370741483	1154	1118	500
