NODE_PROB: 0.01	EDGE_DENSITY: 0.1	GRAPH SIZE: 200
STEP 0			9,6	8,6	9	8,2	8,4	134,64	117,22	122,79		9	9	8	9	3	2	0		4	1	0		0.10386934673366834	2	2	200
STEP 1			9,2	8,6	8,4	8	8	94,68	52,49	65,7		8	9	8	8	5	5	0		6	4	0		0.10391959798994975	1	0	200
STEP 2			9	8,4	8,2	7,8	8	58,85	20,94	24,76		8	9	7	8	6	9	0		8	7	0		0.103681592039801	1	4	201
STEP 3			9	8,6	8	7,8	8	34,68	18,42	20,64		8	8	7	8	6	14	0		9	11	0		0.10383017997231195	2	2	198
STEP 4			9,2	8,2	8	8	8	27,1	21,06	17,66		8	8	8	8	6	19	0		9	16	0		0.10393272829821053	1	0	198
STEP 5			9	8,2	8	8	8	21,12	19,24	18,06		8	8	8	8	6	24	0		9	21	0		0.10380183747017918	2	3	199
STEP 6			9	8,4	8	8	8	28,76	21,68	18,93		8	8	8	8	6	29	0		9	26	0		0.1035738091575655	1	1	198
STEP 7			9	8,4	8	8	8	25,16	19,03	18,39		8	8	8	8	6	34	0		9	31	0		0.10259960006152899	2	3	198
STEP 8			9,2	8,4	8	8	8	25,41	21,94	18,84		8	8	8	8	6	39	0		9	36	0		0.10214441106391796	1	2	197
STEP 9			9,4	8,4	8	8	8	26,69	21,11	18,3		8	8	8	8	6	44	0		9	41	0		0.10261643118785976	1	5	196
STEP 10			9	8,4	8	8	8	25,36	20,98	19,76		8	8	8	8	6	49	0		9	46	0		0.10280322862129145	2	0	192
STEP 11			9	8,2	8	8	8	23,72	21,54	23,31		8	8	8	8	6	54	0		9	51	0		0.10229154425511458	2	1	194
STEP 12			9,2	8,4	8	8	8	20,55	19,85	19,02		8	8	8	8	6	59	0		9	56	0		0.10198255352894528	1	3	195
STEP 13			9,2	8,4	8	8	8	17,08	19,54	17,29		8	8	8	8	6	64	0		9	61	0		0.10249352331606218	2	1	193
STEP 14			9,2	8	8	8	8	16,97	20,76	20,81		8	8	8	8	6	69	0		9	66	0		0.10245179210512259	1	3	194
STEP 15			9,2	8,2	8	8	8	21,59	22,66	21,41		8	8	8	8	6	74	0		9	71	0		0.10149432809773123	1	2	192
STEP 16			9,2	8	8	8	7,8	18,92	19,39	18,7		8	8	8	8	7	78	0		9	76	0		0.10157068062827225	1	0	191
STEP 17			9	8,2	8	8	7,8	16,65	18,76	18,65		8	8	8	8	8	82	0		9	81	0		0.10116710296684119	1	1	192
STEP 18			9	8	8	8	8	24,18	18,87	18,28		8	8	8	8	8	87	0		9	86	0		0.1012216404886562	2	1	192
