NODE_PROB: 0.1	EDGE_DENSITY: 0.1	GRAPH SIZE: 500
STEP 0		15,4	16,8	16	18		15	16	16	17	16	16	18	18		3,4	109,38	2752,49		3	2	0	0	1	4	0.09833266533066132	1245	1234	500
STEP 1		15,4	16,6	16,2	17		15	16	16	17	16	17	17	17		3	115,89	2830,14		6	4	0	1	2	7	0.09842084168336673	1281	1246	500
STEP 2		15,8	17	16,6	17,2		15	16	17	17	16	17	17	18		3,08	119,63	2843,42		9	6	0	1	5	9	0.09870140280561122	1218	1274	500
STEP 3		15,2	16,8	16	17,2		15	16	16	17	16	16	17	18		3,54	125,09	2862,71		13	7	0	1	6	13	0.09825250501002004	1267	1255	500
STEP 4		15,6	17	16,4	17,4		15	16	17	17	16	17	17	18		3,4	126,29	2880,72		16	9	0	1	8	16	0.09834869739478957	1267	1231	500
STEP 5		15,6	16,8	16,2	17,4		15	16	16	17	16	17	17	18		3,35	130,75	2891,73		19	11	0	2	8	20	0.0986372745490982	1261	1238	500
STEP 6		15,4	17	16,2	17,2		15	16	17	17	16	17	17	18		3,52	134,5	2879,6		23	12	0	2	9	24	0.09882164328657314	1272	1248	500
STEP 7		15,2	17	16,8	17,2		15	16	17	17	16	17	17	18		3,55	134,53	2901,92		28	12	0	2	13	25	0.09901402805611223	1280	1225	500
STEP 8		15,6	17,2	16,2	17,2		15	16	17	18	16	17	17	18		3,55	135,47	2915,11		31	14	0	2	14	29	0.09945490981963928	1285	1197	500
STEP 9		16	17	16,6	17,8		16	16	17	17	16	17	17	18		3,5	137,97	2937,44		34	16	0	2	17	31	0.10016032064128257	1297	1272	500
STEP 10		15,8	17	17	17,4		15	16	17	17	17	17	17	18		3,81	141,46	2937,7		39	16	0	2	22	31	0.10036072144288577	1243	1257	500
STEP 11		15,6	17	17	17,2		15	16	17	17	17	17	17	18		3,66	140,69	2924,11		44	16	0	2	27	31	0.10024849699398798	1234	1224	500
STEP 12		15,8	17	16,8	17,8		15	17	17	17	16	17	17	18		3,63	138,81	2921,82		47	18	0	2	31	32	0.10032865731462925	1216	1222	500
STEP 13		15,8	17	16,6	17,8		15	16	16	18	16	17	17	18		3,73	142,37	2948,52		51	19	0	2	34	34	0.10028056112224448	1283	1274	500
STEP 14		15,8	17	16,8	17,6		15	16	17	17	16	17	17	18		3,67	140,6	2954,72		55	20	0	2	38	35	0.10035270541082164	1317	1200	500
STEP 15		16	17	17	17,8		16	16	17	17	17	17	17	18		3,84	143,51	2986,31		60	20	0	2	43	35	0.10129058116232464	1287	1241	500
STEP 16		16,4	17	17	17,8		16	17	17	17	17	17	17	18		3,84	143,18	2960,85		63	22	0	2	48	35	0.10165931863727455	1270	1293	500
STEP 17		16	17,4	16,8	17,8		15	17	17	18	16	17	17	18		3,69	139,97	2965,56		66	24	0	2	50	38	0.1014749498997996	1222	1275	500
STEP 18		16	17,2	17	17,6		16	16	17	18	17	17	17	18		3,47	139,29	2943,93		71	24	0	2	54	39	0.1010501002004008	1229	1275	500
STEP 19		16	17,2	16,8	17,8		15	17	17	18	16	17	17	18		3,52	138,52	2906,27		74	26	0	2	57	41	0.1006813627254509	1341	1234	500
