NODE_PROB: 0.1	EDGE_DENSITY: 0.8	GRAPH SIZE: 100
STEP 0			32,4	32,4	28	28	28	6,14	5,55	4,93		28	28	28	28	0	5	0		0	5	0		0.803030303030303	9	8	100
STEP 1			32	33,2	28,6	28,2	28,8	4,06	3,9	3,91		28	29	28	29	1	7	2		2	8	0		0.8023762376237624	10	8	101
STEP 2			33,2	33,4	28,8	29,2	29	5,49	5,26	4,56		28	29	29	30	1	11	3		2	11	2		0.7987816485817628	11	7	103
STEP 3			33,8	35,4	29,8	30,2	30	5,46	5	4,62		29	30	30	31	1	15	4		2	14	4		0.7982719097160994	11	11	107
STEP 4			34,6	35,4	30,2	30,4	30	4,28	5,14	5,26		30	31	30	31	2	19	4		2	18	5		0.8025039675542233	9	5	107
STEP 5			35,6	35,8	31	31,2	31	4,79	4,78	4,51		31	31	31	32	2	24	4		2	22	6		0.8034398034398035	9	15	111
STEP 6			33,6	33	29,4	29	29	3,65	4,21	3,92		29	30	29	29	4	27	4		4	25	6		0.8036630036630037	10	7	105
STEP 7			34,2	35,8	30,8	31	30,2	4,29	4,33	3,88		30	31	31	31	7	29	4		4	29	7		0.8059882312218761	11	8	108
STEP 8			35,6	37,6	31,6	31,8	31,8	4,95	4,48	4,43		31	32	31	32	8	31	6		5	31	9		0.8073710073710074	11	17	111
STEP 9			34,2	34,2	29,6	30	29,6	3,84	5,3	4,42		29	30	30	30	9	34	7		5	34	11		0.7998168498168499	9	12	105
STEP 10			34	33,4	28,6	28,2	28,6	4,16	3,93	3,56		28	29	28	29	10	37	8		7	37	11		0.8033391574451563	11	11	102
STEP 11			33,8	33	28,6	28,6	28,4	3,7	4	3,86		28	29	28	29	11	41	8		8	40	12		0.8027567462628615	10	5	102
STEP 12			34,6	34,6	29,4	29,6	29,2	3,91	4,04	3,88		29	30	29	30	12	45	8		9	42	14		0.8025039675542233	9	10	107
STEP 13			34,2	34	29	29	29,4	3,61	3,97	3,83		29	29	29	29	12	48	10		9	47	14		0.801078167115903	11	16	106
STEP 14			32,2	32,4	27,6	27,6	28	4,07	3,82	3,69		27	28	27	28	12	51	12		10	50	15		0.7962376237623763	9	5	101
STEP 15			32,2	33,2	28,2	28,2	28	3,61	3,47	3,51		28	29	28	29	13	55	12		10	55	15		0.7972527472527473	9	18	105
STEP 16			30,6	32	27	27	27	3,17	3,11	3,03		27	27	27	27	13	60	12		10	60	15		0.8019736842105263	11	15	96
STEP 17			29,8	29,6	26,8	26,8	26,6	2,58	2,82	2,51		26	27	26	27	15	62	13		10	65	15		0.7974199713330148	11	6	92
STEP 18			31,4	32	27,6	27,8	27,6	3,36	3,06	3,17		27	28	27	28	16	65	14		10	69	16		0.7996134020618557	9	14	97
STEP 19			29	29,8	25,8	25,8	25,8	2,43	2,63	2,58		25	26	25	26	17	68	15		11	72	17		0.7938365981844243	11	9	92
