NODE_PROB: 0.1	EDGE_DENSITY: 0.1	GRAPH SIZE: 100
STEP 0		5,4	5,6	5	6	5,8		5	6	5	6	5	5	6	6	5	6		0,01	1,06	3,63	3,64		0	3	2	0	2	3	0	1	4	0.09575757575757576	11	9	100
STEP 1		5,8	5,6	5	5,8	6		5	6	5	6	5	5	5	6	6	6		0	0,88	1,65	4,06		0	4	6	0	4	6	0	1	9	0.1005629974762182	11	12	102
STEP 2		5,6	5,6	5	5,8	5,6		5	6	5	6	5	5	5	6	5	6		0	0,86	1,66	2,79		0	6	9	0	6	9	0	3	12	0.09900990099009901	10	5	101
STEP 3		6	5,6	5,2	6	6		6	6	5	6	5	6	6	6	6	6		0	0,95	1,78	3,29		0	7	13	0	9	11	0	4	16	0.09991015274034142	9	11	106
STEP 4		5,4	6	5,4	6	5,8		5	6	6	6	5	6	6	6	5	6		0	0,93	1,78	3,17		1	10	14	0	11	14	1	5	19	0.09951456310679611	9	9	104
STEP 5		6	5,8	5,8	6	6		6	6	5	6	5	6	6	6	6	6		0	0,98	2,28	3,3		1	14	15	1	14	15	1	9	20	0.10380881254667662	11	9	104
STEP 6		5,8	6	6	6	6		5	6	6	6	6	6	6	6	6	6		0	1	2,29	3,4		2	18	15	1	19	15	1	14	20	0.10368373764600179	9	9	106
STEP 7		6	6	5,2	6	6		6	6	6	6	5	6	6	6	6	6		0	0,99	1,8	3,41		2	19	19	1	20	19	1	15	24	0.10170709793351303	10	15	106
STEP 8		5,6	6	5	6	6		5	6	6	6	5	5	6	6	6	6		0	0,91	2,35	2,99		2	21	22	1	20	24	1	15	29	0.10217821782178217	9	10	101
STEP 9		5,8	5,8	5	6	6		5	6	5	6	5	5	6	6	6	6		0	0,87	2,7	2,83		2	22	26	1	21	28	1	15	34	0.10020202020202021	9	11	100
STEP 10		6	6	5	6	6		6	6	6	6	5	5	6	6	6	6		0	0,86	2,19	2,63		2	22	31	1	21	33	1	15	39	0.09909530822638334	9	8	98
STEP 11		6	5,6	5	5,8	5,8		6	6	5	6	5	5	5	6	5	6		0	0,81	1,81	2,63		2	22	36	1	23	36	1	16	43	0.09565038136466708	9	4	99
STEP 12		6	5,6	5	6	6		6	6	5	6	5	5	6	6	6	6		0	0,94	2,36	3,25		2	22	41	1	25	39	1	16	48	0.09951456310679611	11	9	104
STEP 13		6,2	6	5,6	6	6		6	7	6	6	5	6	6	6	6	6		0	0,97	2,82	3,41		2	24	44	1	28	41	1	19	50	0.09919137466307278	11	9	106
STEP 14		6	6	5,2	6	6		6	6	6	6	5	6	6	6	6	6		0	1,03	2,79	3,47		2	25	48	1	29	45	1	20	54	0.09899619245413638	10	10	108
STEP 15		6	6	5,2	6	6		6	6	6	6	5	6	6	6	6	6		0	1,02	2,33	3,42		2	26	52	1	30	49	1	21	58	0.09916926272066459	10	11	108
STEP 16		6	6	5,2	6	5,8		6	6	6	6	5	6	6	6	5	6		0	1	3,03	3,48		2	27	56	1	31	53	1	23	61	0.09892435196614353	11	17	107
STEP 17		5,6	5,6	5	6	5,8		5	6	5	6	5	5	6	6	5	6		0	0,89	2,17	2,89		2	29	59	1	33	56	1	24	65	0.1011881188118812	9	10	101
STEP 18		5,8	5,8	5,2	5,8	6		5	6	5	6	5	6	5	6	6	6		0	0,88	1,75	2,83		3	29	63	1	35	59	1	25	69	0.10444444444444445	11	4	100
STEP 19		6	6	5,4	6	6		6	6	6	6	5	6	6	6	6	6		0	1,01	2,48	3,1		3	31	66	1	37	62	1	27	72	0.1015693881149709	11	13	107
