NODE_PROB: 0.04	EDGE_DENSITY: 0.5	GRAPH SIZE: 100
STEP 0		18,2	17,8	16	19	17,8		18	19	17	18	16	16	19	19	17	18		0,03	3,91	4,59	7,01		0	0	5	0	0	5	0	0	5	0.503030303030303	4	5	100
STEP 1		18,2	17,4	16,2	17	17		18	19	17	18	16	17	17	17	17	17		0,02	3,64	2,88	6,01		0	0	10	0	1	9	0	1	9	0.5027829313543599	4	7	99
STEP 2		17,6	17,2	16	17,2	17		17	19	16	18	16	16	17	18	17	17		0,02	3,47	3,15	5,48		0	0	15	0	2	13	0	1	14	0.5019736842105263	3	5	96
STEP 3		16,8	16,4	15,2	16,8	16,4		16	17	16	17	15	16	16	17	16	17		0,02	3,31	2,36	5,1		0	1	19	0	3	17	0	1	19	0.49988560970029744	4	4	94
STEP 4		17,4	16,8	15	16,8	16,6		17	18	16	17	15	15	16	17	16	17		0,02	3,34	2,41	5,11		0	1	24	0	3	22	0	1	24	0.5024021962937543	4	4	94
STEP 5		17,6	16,6	15,6	17	16,8		17	18	16	17	15	16	17	17	16	17		0,02	3,39	3,07	5,17		0	1	29	0	5	25	0	1	29	0.5051475634866164	3	3	94
STEP 6		17,2	16,6	15,2	16,4	16,2		17	18	16	17	15	16	16	17	16	17		0,02	3,33	2,85	5,21		0	1	34	0	6	29	0	2	33	0.506062685884237	4	4	94
STEP 7		18,2	17,2	15,8	16,8	17		17	19	17	18	15	16	16	17	17	17		0,02	3,4	3,03	5,39		0	1	39	0	6	34	0	2	38	0.5147563486616334	3	3	94
STEP 8		18	17	15,4	16,6	16,8		17	19	16	18	15	16	16	17	16	17		0,02	3,39	2,33	5,2		0	1	44	0	6	39	0	2	43	0.511324639670556	4	3	94
STEP 9		17,2	17,4	15,6	16,8	17		17	18	17	18	15	16	16	17	17	17		0,02	3,47	2,22	5,3		0	1	49	0	6	44	0	2	48	0.5139977603583427	3	5	95
STEP 10		17,8	17	15,6	16,4	17		17	18	16	18	15	16	16	17	17	17		0,02	3,35	2,2	4,9		0	1	54	0	7	48	0	2	53	0.5168302945301543	3	3	93
STEP 11		17,8	17	15,6	16,4	17		17	18	16	18	15	16	16	17	17	17		0,02	3,32	2,4	4,97		0	1	59	0	7	53	0	2	58	0.5144927536231884	3	3	93
STEP 12		17,6	17	15	16,8	16,6		17	18	17	17	15	15	16	17	16	17		0,02	3,34	2,34	4,93		0	1	64	0	7	58	0	2	63	0.5156615240766713	4	3	93
STEP 13		17,6	17	15,2	16,6	17		17	18	17	17	15	16	16	17	17	17		0,02	3,4	2,57	5,09		0	1	69	0	7	63	0	2	68	0.5106382978723404	3	0	94
STEP 14		18	16,8	16	16,6	17		17	19	16	17	16	16	16	17	17	17		0,02	3,59	2,31	5,72		0	1	74	0	8	67	0	2	73	0.5081615120274914	4	3	97
STEP 15		18	17	15,8	17	17		18	18	16	18	15	16	17	17	17	17		0,02	3,66	2,58	5,32		0	1	79	0	9	71	0	2	78	0.5043130654323585	4	8	98
STEP 16		17,2	17	15,4	16,8	16		16	18	17	17	15	16	16	17	16	16		0,02	3,42	2,56	4,75		0	2	83	0	9	76	0	4	81	0.5099519560741249	4	3	94
STEP 17		18	17	15,6	16,8	16,6		17	19	17	17	15	16	16	17	16	17		0,02	3,49	2,8	4,92		0	2	88	0	9	81	0	5	85	0.5099664053751399	4	2	95
STEP 18		18,6	17,4	15,8	17	17		17	20	17	18	15	16	17	17	17	17		0,02	3,62	2,65	5,29		0	2	93	0	9	86	0	5	90	0.5124570446735395	4	4	97
STEP 19		18,8	17	15,6	16,6	17		18	19	17	17	15	16	16	17	17	17		0,02	3,62	2,51	5,33		0	2	98	0	9	91	0	5	95	0.5105240549828178	4	5	97
