NODE_PROB: 0.04	EDGE_DENSITY: 0.1	GRAPH SIZE: 100
STEP 0		5,2	5,4	5	6	5,8		5	6	5	6	5	5	6	6	5	6		0,01	1,07	3,75	3,83		0	4	1	0	3	2	0	1	4	0.09797979797979799	4	3	100
STEP 1		6	5,6	5	5,4	6		6	6	5	6	5	5	5	6	6	6		0	0,86	1,64	3,85		0	4	6	0	5	5	0	1	9	0.09900990099009901	3	1	101
STEP 2		6	5,8	5	5,8	6		6	6	5	6	5	5	5	6	6	6		0	0,89	1,61	3,27		0	4	11	0	6	9	0	1	14	0.09861031791357319	3	6	103
STEP 3		5,8	5,6	5	5,6	5,8		5	6	5	6	5	5	5	6	5	6		0	0,85	1,52	3,03		0	5	15	0	8	12	0	2	18	0.0997979797979798	4	8	100
STEP 4		5,6	5,8	5	5,4	6		5	6	5	6	5	5	5	6	6	6		0	0,79	1,28	2,6		0	7	18	0	9	16	0	2	23	0.10087719298245613	4	3	96
STEP 5		5,4	5,4	5	5,6	5,4		5	6	5	6	5	5	5	6	5	6		0	0,81	1,43	2,69		0	10	20	0	12	18	0	5	25	0.10008591065292097	4	2	97
STEP 6		5,2	5,4	5	5,4	5,6		5	6	5	6	5	5	5	6	5	6		0	0,86	1,57	2,82		0	14	21	0	15	20	0	7	28	0.10059781488352917	4	4	99
STEP 7		6	5,8	5	5,6	5,8		6	6	5	6	5	5	5	6	5	6		0	0,87	1,4	2,92		0	14	26	0	16	24	0	8	32	0.10204081632653061	4	7	99
STEP 8		5,4	5,4	5	5,2	5,6		5	6	5	6	5	5	5	6	5	6		0	0,78	1,45	2,53		0	17	28	0	19	26	0	10	35	0.09956140350877193	4	2	96
STEP 9		5	5,2	5	5,6	6		5	5	5	6	5	5	5	6	6	6		0	0,85	1,44	2,74		0	22	28	0	23	27	0	10	40	0.10035766884073218	3	3	98
STEP 10		5,8	5	5	5,4	5,6		5	6	5	5	5	5	5	6	5	6		0	0,82	1,41	2,76		0	23	32	0	28	27	0	12	43	0.10056806227645697	4	1	98
STEP 11		6	6	5	6	6		6	6	6	6	5	5	6	6	6	6		0	0,9	1,5	3,07		0	23	37	0	28	32	0	12	48	0.10138613861386139	3	2	101
STEP 12		6	5,8	5,4	6	6		6	6	5	6	5	6	6	6	6	6		0	0,92	1,44	3,19		0	25	40	0	31	34	0	14	51	0.1032809163269268	4	4	102
STEP 13		5,8	5,8	5	5,8	6		5	6	5	6	5	5	5	6	6	6		0	0,88	1,82	3,12		0	26	44	0	32	38	0	14	56	0.1005629974762182	3	2	102
STEP 14		5,4	6	5,2	5,8	6		5	6	6	6	5	6	5	6	6	6		0	0,97	1,79	3,24		0	30	45	0	33	42	0	15	60	0.102608033504664	4	4	103
STEP 15		6	6	5,4	5,8	6		6	6	6	6	5	6	5	6	6	6		0	0,94	1,56	3,19		0	32	48	0	35	45	0	17	63	0.10279840091376356	3	2	103
STEP 16		5,8	6	5,6	5,6	6		5	6	6	6	5	6	5	6	6	6		0	0,97	1,55	3,28		0	36	49	0	38	47	0	20	65	0.10268857356235997	4	6	104
STEP 17		6	6	5,4	5,6	6		6	6	6	6	5	6	5	6	6	6		0	0,9	1,49	3,09		0	38	52	0	40	50	0	22	68	0.1019219569015725	3	3	102
STEP 18		6	6	5,6	6	6		6	6	6	6	5	6	6	6	6	6		0	0,92	1,81	3,12		0	41	54	0	43	52	0	25	70	0.1025043680838672	4	6	102
STEP 19		6	6	5,4	6	6		6	6	6	6	5	6	6	6	6	6		0	0,91	2,02	3,09		0	43	57	0	45	55	0	27	73	0.10666666666666667	3	6	100
