NODE_PROB: 0.07	EDGE_DENSITY: 0.9	GRAPH SIZE: 100
STEP 0		42	39,2	37	40,8	37,6		40	44	38	40	37	37	40	41	37	38		0,04	6,64	4,02	9,75		0	0	5	0	0	5	0	2	3	0.9012121212121212	7	8	100
STEP 1		40,2	39	37	38	38		39	42	38	40	37	37	38	38	38	38		0,04	6,32	3,09	9,09		0	0	10	0	0	10	0	2	8	0.8991960420531849	7	4	99
STEP 2		44,2	39,6	38,8	40,4	39,2		44	45	39	40	38	39	40	41	39	40		0,04	6,86	3,31	9,7		0	0	15	0	2	13	0	5	10	0.9006018248883711	6	10	102
STEP 3		43	39,4	37,8	39,4	38		42	44	38	40	37	38	39	40	38	38		0,04	6,36	3,75	8,94		0	0	20	0	3	17	0	9	11	0.9023774458236903	7	5	98
STEP 4		41,6	39,2	38	39,6	38,6		41	42	39	40	38	38	39	40	38	39		0,04	6,61	3,67	9,81		0	0	25	0	3	22	0	11	14	0.9002020202020202	7	9	100
STEP 5		40,8	38,6	37,4	38,6	37,6		40	43	38	39	37	38	38	39	37	38		0,04	6,44	3,14	9,2		0	0	30	0	4	26	1	13	16	0.9009046917736167	7	2	98
STEP 6		44,8	40,4	39,6	40,6	39,8		44	45	40	41	39	40	40	41	39	40		0,04	7,24	3,62	11,42		0	0	35	0	6	29	2	15	18	0.9038644584047211	6	6	103
STEP 7		44,4	41,2	40	41,2	40,8		44	45	41	42	40	40	41	42	40	41		0,04	7,33	3,66	11,62		0	0	40	0	6	34	2	16	22	0.9042451932229202	6	6	103
STEP 8		44	41,6	40	41,6	41,2		43	45	41	42	40	40	41	42	41	42		0,04	7,29	4,15	12,08		0	0	45	0	6	39	2	16	27	0.9050066628593185	7	7	103
STEP 9		46,6	41	39,8	41,8	39,8		45	48	40	42	39	40	41	42	39	40		0,04	7,27	4,01	11,44		0	0	50	0	7	43	3	19	28	0.9048162954502189	7	7	103
STEP 10		44,2	40,6	39,8	41,4	39,8		44	45	40	41	39	40	41	42	39	40		0,04	7,3	3,54	10,84		0	0	55	0	9	46	4	22	29	0.9040548258138207	7	5	103
STEP 11		45	42,4	40,8	42	41,2		44	47	41	44	40	41	42	42	41	42		0,05	7,87	4,07	11,78		0	0	60	0	10	50	4	25	31	0.906043956043956	6	5	105
STEP 12		45	42,6	40,2	42,4	41,6		44	46	41	44	40	41	42	43	41	42		0,05	7,96	3,8	11,49		0	0	65	0	10	55	4	25	36	0.9060197663971249	6	9	106
STEP 13		44,6	41,6	40,4	42	41,2		43	46	41	43	40	41	42	42	41	42		0,04	7,53	4,02	10,77		0	0	70	0	11	59	4	26	40	0.9063392347230155	7	7	103
STEP 14		44,8	41,2	39,6	41,6	40		42	47	40	42	39	40	41	42	40	40		0,04	7,45	3,61	10,59		0	0	75	0	12	63	4	29	42	0.9053873976775176	6	6	103
STEP 15		44	40,8	38,8	40	39		42	45	40	42	38	39	39	41	39	39		0,04	7,49	3,4	10,73		0	0	80	0	12	68	4	33	43	0.9046259280411194	6	6	103
STEP 16		43	40	38,4	39,8	39,6		42	44	40	40	38	39	39	40	39	40		0,04	7,44	3,28	10,71		0	0	85	0	12	73	4	34	47	0.9036740909956216	6	11	103
STEP 17		41,8	38,2	37,2	39	37,2		41	42	38	39	37	38	39	39	37	38		0,04	6,69	3,67	8,23		0	0	90	0	13	77	5	37	48	0.9034294130023143	6	6	98
STEP 18		42,4	38,2	37,6	39	38		41	44	38	39	37	38	39	39	38	38		0,04	6,68	3,72	8,67		0	0	95	0	15	80	5	40	50	0.9023774458236903	6	4	98
STEP 19		42	39	38,2	39,8	38,4		40	44	39	39	38	39	39	40	38	39		0,04	6,86	3,29	8,65		0	0	100	0	16	84	5	44	51	0.9030303030303031	6	8	100
