NODE_PROB: 0.01	EDGE_DENSITY: 0.9	GRAPH SIZE: 400
STEP 0		134,8	131,8	109,2	132,6	128		131	139	130	135	108	113	131	134	127	129		5,47	210,34	354,55	1794,01		0	0	5	0	0	5	0	0	5	0.8987593984962406	4	4	400
STEP 1		133,6	131,4	109,2	120,6	128		131	137	128	135	109	110	118	122	128	128		4,83	201,57	74,27	1828,54		0	0	10	0	0	10	0	0	10	0.8990225563909774	3	3	400
STEP 2		134,8	131,4	109,4	120,4	128		131	138	130	134	109	110	119	122	127	129		5,12	208,64	72,09	1859,31		0	0	15	0	0	15	0	0	15	0.898859649122807	4	4	400
STEP 3		133,6	130,8	109,8	120,8	127,4		131	137	127	137	108	111	120	122	126	128		5,13	206,34	82,72	1843,77		0	0	20	0	0	20	0	0	20	0.898734335839599	4	2	400
STEP 4		133,2	129,8	109,8	120	128,2		128	136	126	134	109	111	118	122	128	129		5,55	202,49	80,6	1857,17		0	0	25	0	0	25	0	0	25	0.8988474088410814	3	3	402
STEP 5		134,4	130,8	109,6	121,4	129		132	137	129	134	109	110	120	123	129	129		4,68	201,68	74,97	1739,38		0	0	30	0	0	30	0	0	30	0.8991823922780114	3	2	402
STEP 6		135,2	131	109,8	122	128,8		133	137	129	134	109	110	120	124	127	130		4,62	185,34	69,37	1674,63		0	0	35	0	0	35	0	0	35	0.8992259545942742	4	2	403
STEP 7		136,8	132,2	110,2	123	129		134	138	131	134	109	111	122	124	128	130		4,77	184,56	70,46	1691,78		0	0	40	0	0	40	0	0	40	0.898899889988999	4	7	405
STEP 8		134	131,4	110	121,6	128,8		132	137	127	134	109	111	121	123	128	129		4,66	180,34	73,38	1633,55		0	0	45	0	0	45	0	0	45	0.8990831379263284	3	6	402
STEP 9		134,2	131,6	109	120,4	127,4		132	136	129	136	108	110	119	121	127	128		4,31	178,75	67,6	1579,1		0	0	50	0	0	50	0	0	50	0.8989559325449301	3	3	399
STEP 10		134,8	131,6	109,8	120,4	127,8		134	137	129	134	109	111	120	121	127	128		4,6	180,67	75,27	1594,38		0	0	55	0	0	55	0	0	55	0.8992581957406078	4	4	399
STEP 11		133,2	130,8	109,8	120,4	127,2		130	136	128	132	109	110	119	122	125	128		4,67	179,44	76,78	1588,66		0	0	60	0	0	60	0	0	60	0.899358950139167	3	4	399
STEP 12		135,2	129,8	109	119,8	127,8		133	137	127	132	109	109	118	122	127	128		4,56	178,92	68,34	1565,01		0	0	65	0	0	65	0	0	65	0.8990418085389162	3	4	398
STEP 13		132,8	129,4	109	119,8	127,2		131	135	128	131	109	109	119	121	127	128		4,47	174,57	63,29	1543,96		0	0	70	0	0	70	0	0	70	0.8991680024425617	3	5	397
STEP 14		134,2	129,8	108,8	119,4	126,2		133	137	125	132	108	110	119	120	126	127		4,17	172,67	60,95	1514,82		0	0	75	0	0	75	0	0	75	0.8992610679174966	3	1	395
STEP 15		133	130	109,6	120,2	126,8		130	135	127	133	109	110	119	121	126	128		4,21	170,56	64,36	1551,08		0	0	80	0	0	80	0	0	80	0.8991425590921812	4	4	397
STEP 16		134,8	129,8	109,4	120,2	126,4		133	138	125	132	109	110	117	122	125	127		4,2	171,26	72,91	1560,21		0	0	85	0	0	85	0	0	85	0.8994097142711752	4	3	397
STEP 17		132	129,8	109,6	121,2	127,4		130	133	126	132	109	110	120	122	126	128		4,13	176,47	77,25	1576,22		0	0	90	0	0	90	0	0	90	0.8992316747465287	3	4	398
STEP 18		134	129,6	109,6	120,4	127,2		132	136	126	131	109	110	120	121	126	128		4,21	172,8	71,96	1558,05		0	0	95	0	0	95	0	0	95	0.899129837416991	3	1	397
STEP 19		132,6	129,2	109,8	120,6	127,6		131	135	126	131	109	111	120	121	127	128		4,28	170,99	75,19	1590,66		0	0	100	0	0	100	0	0	100	0.8989937154443899	3	5	399
