NODE_PROB: 0.01	EDGE_DENSITY: 0.5	GRAPH SIZE: 200
STEP 0		31,4	30,8	28,4	32,2	30,6		31	33	30	31	28	29	32	33	30	31		0,36	25,97	93,44	91,93		0	0	5	0	0	5	0	0	5	0.5025628140703517	2	6	200
STEP 1		31	30,8	27	29,8	30		30	32	30	32	26	28	29	30	30	30		0,41	30	50,94	98,32		0	0	10	0	0	10	0	0	10	0.5029827315541602	2	1	196
STEP 2		30,6	30,6	26,8	29,2	30,2		30	32	30	31	26	28	29	30	30	31		0,28	28,55	32,99	99,32		0	0	15	0	0	15	0	0	15	0.5023308815912152	2	4	197
STEP 3		30,2	30	26,6	28,6	30		29	31	29	31	26	27	28	29	30	30		0,37	28,48	28,32	99,39		0	0	20	0	0	20	0	0	20	0.5021411578112609	1	1	195
STEP 4		30,2	30	26,2	28,8	30		29	32	29	31	26	27	28	29	30	30		0,49	28,74	28,88	98,14		0	0	25	0	0	25	0	0	25	0.5022997620935765	2	1	195
STEP 5		30,4	30,2	26,8	28,6	30		30	31	30	31	26	28	28	29	30	30		0,43	38,4	26,72	104,18		0	0	30	0	0	30	0	0	30	0.5029304029304029	1	2	196
STEP 6		29,8	30,2	27	28,8	30		29	31	30	31	26	28	28	29	30	30		0,4	33,49	28,66	94,72		0	0	35	0	0	35	0	0	35	0.5043616177636796	1	2	195
STEP 7		30,4	29,8	26,2	28,6	30		30	31	29	30	26	27	28	29	30	30		0,39	28,42	26,3	95,37		0	0	40	0	0	40	0	0	40	0.5040329042252016	2	3	194
STEP 8		30	29,4	26,6	28,8	29,8		29	31	29	30	26	27	28	29	29	30		0,41	30,11	33,81	97,58		0	0	45	0	0	45	0	0	45	0.5043717616580311	2	2	193
STEP 9		30,2	29,6	26,6	28,6	30		29	31	29	30	26	27	28	29	30	30		0,39	29,78	31,65	91,19		0	0	50	0	0	50	0	0	50	0.5038860103626943	2	1	193
STEP 10		30,6	30	27,2	29	29,8		29	31	29	31	27	28	28	30	29	30		0,4	30,85	36,42	86,05		0	0	55	0	0	55	0	0	55	0.5030714171251536	1	1	194
STEP 11		31	29,8	27	29,2	30		30	32	29	31	26	28	29	30	30	30		0,32	28,55	35,63	81,41		0	0	60	0	0	60	0	0	60	0.503819240425191	1	1	194
STEP 12		31	30,2	27,2	29,2	30		30	32	29	32	26	28	29	30	30	30		0,41	28,42	39,72	84,9		0	0	65	0	0	65	0	0	65	0.5045136477752257	2	0	194
STEP 13		31,2	30,4	27,2	29,4	30,2		31	32	29	31	26	28	29	30	30	31		0,43	24,85	35,19	81,64		0	0	70	0	0	70	0	0	70	0.5046572475143903	2	4	196
STEP 14		30,4	30,4	27,6	29	30		30	31	30	31	27	28	29	29	30	30		0,41	27,5	33,03	71,31		0	0	75	0	0	75	0	0	75	0.5039260723251963	2	2	194
STEP 15		30,6	30,2	27,2	29,2	30		30	31	30	31	27	28	28	30	30	30		0,27	23,34	30,93	71,15		0	0	80	0	0	80	0	0	80	0.504139736125207	2	3	194
STEP 16		30,4	30,2	27,2	29,2	30		30	31	29	31	27	28	29	30	30	30		0,24	19,39	28,67	63,97		0	0	85	0	0	85	0	0	85	0.5045336787564767	2	1	193
STEP 17		30,4	29,8	27	29,2	30		30	31	29	31	27	27	29	30	30	30		0,27	22,52	28,98	66,62		0	0	90	0	0	90	0	0	90	0.504299983975215	2	1	194
STEP 18		30,6	29,8	27,2	28,6	29,8		30	32	28	31	27	28	28	29	29	30		0,26	21,58	26,97	63,14		0	0	95	0	0	95	0	0	95	0.5030927835051546	2	1	195
STEP 19		31,2	29,6	27,2	29,2	30		30	32	29	31	26	28	28	30	30	30		0,24	20,8	28,51	67,16		0	0	100	0	0	100	0	0	100	0.5024594453165881	1	1	196
