NODE_PROB: 0.04	EDGE_DENSITY: 0.1	GRAPH SIZE: 300
STEP 0		11	11,6	11,2	13	12		11	11	11	12	11	12	13	13	12	12		0,49	28,99	391,58	186,26		1	4	0	1	1	3	0	1	4	0.09953177257525084	11	14	300
STEP 1		11	11,8	11	12	12		11	11	11	12	11	11	12	12	12	12		0,45	30,49	382,29	210,32		1	9	0	1	2	7	0	1	9	0.09962234962234963	12	10	297
STEP 2		11	11,4	11,2	12	12		10	12	11	12	11	12	12	12	12	12		0,42	30,04	362,49	197,56		3	11	1	1	6	8	0	2	13	0.09990797064038967	11	16	299
STEP 3		11	11,8	11	12	12		11	11	11	12	11	11	12	12	12	12		0,31	23,15	272,08	144,63		3	16	1	1	7	12	0	2	18	0.100647767639479	11	4	294
STEP 4		11	11,8	11	12	12		11	11	11	12	11	11	12	12	12	12		0,35	22,08	224,5	121,19		3	21	1	1	8	16	0	2	23	0.09982281284606866	11	12	301
STEP 5		11	11,8	11	12	12		11	11	11	12	11	11	12	12	12	12		0,23	16,44	188,1	103,14		3	26	1	1	9	20	0	2	28	0.10002229654403567	12	7	300
STEP 6		11,2	12	11,4	12,2	12		11	12	12	12	11	12	12	13	12	12		0,21	14,37	146,32	93,56		5	28	2	1	11	23	0	4	31	0.09961173425366696	12	9	305
STEP 7		11,2	12	11,6	12	12		11	12	12	12	11	12	12	12	12	12		0,18	14,11	139,21	105,76		7	31	2	1	14	25	0	7	33	0.10010998773213757	12	20	308
STEP 8		11	11,6	11	12	12		11	11	11	12	11	11	12	12	12	12		0,2	10,65	136,59	83,08		7	36	2	1	16	28	0	7	38	0.09975473801560758	12	14	300
STEP 9		11	11,6	11	12	11,8		11	11	11	12	11	11	12	12	11	12		0,18	11,77	129,3	80,2		7	41	2	1	18	31	0	8	42	0.09904413260117959	12	7	298
STEP 10		11	11,6	11,6	12	12		11	11	11	12	11	12	12	12	12	12		0,19	12,32	133,24	81,75		10	43	2	3	19	33	0	11	44	0.10008086901405372	11	16	303
STEP 11		11	11,2	11	12	12		11	11	11	12	11	11	12	12	12	12		0,18	11,37	119,06	71,82		10	48	2	3	23	34	0	11	49	0.09951867669988475	12	8	298
STEP 12		11	11,4	11	12	12		11	11	11	12	11	11	12	12	12	12		0,17	10	120,26	82,05		10	53	2	3	26	36	0	11	54	0.0986336934280874	11	14	302
STEP 13		10,6	11,2	11,2	12	12		10	11	11	12	11	12	12	12	12	12		0,14	9,46	119,79	78,43		12	56	2	4	29	37	0	12	58	0.09797759870709973	12	16	299
STEP 14		10,6	11,4	11	12	12		10	11	11	12	11	11	12	12	12	12		0,12	8,74	108,64	74,26		14	59	2	4	32	39	0	12	63	0.09789000345901072	12	13	295
STEP 15		10,8	11,2	11	11,8	12		10	11	11	12	11	11	11	12	12	12		0,12	7,86	100,03	69,6		15	63	2	4	36	40	0	12	68	0.09690975366255718	11	9	294
STEP 16		10,8	11	11	11,8	12		10	11	11	11	11	11	11	12	12	12		0,11	7,91	89,31	69,8		16	67	2	4	41	40	0	12	73	0.0967475950526798	12	18	296
STEP 17		10,4	11	11	11,4	11,4		10	11	11	11	11	11	11	12	11	12		0,11	7,47	85,13	62,58		19	69	2	4	46	40	0	15	75	0.09655172413793103	12	11	290
STEP 18		11	11	10,8	11,8	12		11	11	11	11	10	11	11	12	12	12		0,11	7,55	90,15	63,35		19	73	3	4	50	41	0	15	80	0.09714421139945491	12	7	291
STEP 19		11	11,2	11	11,8	12		11	11	11	12	11	11	11	12	12	12		0,11	7,71	93,49	66,53		19	78	3	4	54	42	0	15	85	0.09761795693999084	11	15	296
