NODE_PROB: 0.07	EDGE_DENSITY: 0.5	GRAPH SIZE: 500
STEP 0		65,2	66,6	63,6	67,4	65		64	66	66	67	63	64	67	68	65	65		7,04	218,56	2848,87	2279,05		0	0	5	0	0	5	0	0	5	0.5007535070140281	36	40	500
STEP 1		64,2	66,2	63	65,2	64,6		64	65	65	67	62	64	65	66	64	65		5,93	206,02	2605,02	2236,06		0	1	9	0	0	10	0	0	10	0.501018246985989	37	36	496
STEP 2		65,6	66,6	63,2	64,8	64,6		65	67	66	67	63	64	64	66	64	65		6,21	198,6	2105,15	1772,22		0	1	14	0	0	15	0	1	14	0.5003407542026351	33	40	497
STEP 3		64,2	65,4	62,4	64,8	64		62	67	65	66	62	63	64	65	64	64		4,18	145,53	1832,27	1555,24		0	2	18	0	0	20	0	1	19	0.5003714369183256	35	36	490
STEP 4		64,4	65,8	62,2	64,4	63,8		63	65	65	67	62	63	64	65	63	64		4,19	143,51	1854,87	1561,7		0	2	23	0	0	25	0	1	24	0.5015253612256529	33	40	489
STEP 5		63	64,6	61,8	63,8	63,2		62	64	63	65	61	62	63	64	63	64		3,9	141,65	1725,5	1487,41		0	4	26	0	0	30	0	1	29	0.501358683931298	33	40	482
STEP 6		62,8	64	60,6	62,8	63		62	64	64	64	60	61	62	64	63	63		3,7	132,99	1585,1	1407,71		0	4	31	0	0	35	0	1	34	0.5012391738840772	37	26	475
STEP 7		63	64,8	62	64	63,8		62	64	64	65	62	62	64	64	63	64		3,89	142,13	1734,21	1553,27		0	6	34	0	0	40	0	1	39	0.5007848627550804	32	29	486
STEP 8		63,8	65,4	62	64	63,6		63	65	65	66	62	62	63	65	63	64		3,94	138,95	1807,48	1601,2		0	6	39	0	0	45	0	1	44	0.5006369640282946	35	46	489
STEP 9		62,4	64,6	61	63,4	63		62	63	64	65	61	61	63	64	63	63		3,8	134,77	1711,96	1482,13		0	6	44	0	0	50	0	1	49	0.5007324368656965	35	39	478
STEP 10		62,4	63,4	60,6	63	61,8		62	64	63	64	60	61	63	63	61	62		3,59	129,57	1575,48	1412,12		0	6	49	0	0	55	0	2	53	0.5004950892498728	35	26	474
STEP 11		64	65	61,6	63,6	62,8		63	66	64	66	61	62	63	64	62	63		3,74	134,2	1687,27	1526,5		0	6	54	0	0	60	0	2	58	0.5003737017087189	36	42	483
STEP 12		62,4	63,6	61	63,4	62,6		62	63	63	65	61	61	63	64	62	63		3,47	123,32	1591	1438,4		0	6	59	0	0	65	0	2	63	0.5004492362982929	37	30	477
STEP 13		63,2	65	61,4	63,4	63,2		62	65	64	66	61	62	63	64	63	64		3,51	122,69	1729,9	1551,7		0	6	64	0	0	70	0	2	68	0.4999914446554763	35	42	484
STEP 14		62	64	60,6	62,6	62,2		61	63	63	65	60	61	62	64	62	63		3,35	117,85	1635,2	1446,02		0	7	68	0	0	75	0	2	73	0.5001761710973698	34	33	477
STEP 15		61,6	64	60,8	63	62,6		60	63	64	64	60	61	62	64	62	63		3,32	113,85	1640,25	1461,75		1	8	71	0	0	80	0	2	78	0.49952194240502445	37	40	478
STEP 16		63,2	63,6	60,6	62,2	62,6		62	64	63	65	60	61	61	63	62	63		3,25	112,18	1577,63	1419,96		1	8	76	0	0	85	0	2	83	0.5014878969575838	33	26	475
STEP 17		63,6	64,6	61,2	63,4	62,8		63	64	64	66	61	62	63	64	62	63		3,71	126,27	1767,63	1525,92		1	8	81	0	0	90	0	2	88	0.500772077535563	32	38	482
STEP 18		63,2	63,6	60,8	63	62,4		62	64	63	64	60	61	63	63	62	63		3,26	109,98	1670,22	1448,23		1	8	86	0	0	95	0	2	93	0.5003095975232198	37	41	476
STEP 19		62	63,6	60,6	62,8	62,2		61	64	62	64	60	61	62	63	62	63		3,19	108,99	1599,77	1429,85		1	9	90	0	0	100	0	2	98	0.5014574112058728	35	44	472
