NODE_PROB: 0.07	EDGE_DENSITY: 0.9	GRAPH SIZE: 200
STEP 0		75,4	70,8	62,4	72,8	69		74	77	70	72	62	63	72	73	69	69		1,13	75,26	55,05	260,09		0	0	5	0	0	5	0	0	5	0.8977386934673367	13	10	200
STEP 1		78,6	70,6	63,8	69,2	69,8		77	81	69	72	63	64	69	70	69	70		1,31	91,21	35	279,63		0	0	10	0	0	10	0	0	10	0.8994293518021753	13	10	203
STEP 2		79,4	71,8	64,2	69,8	71		76	81	70	74	64	65	69	70	71	71		1,46	106,6	51,27	411,06		0	0	15	0	0	15	0	0	15	0.9009708737864077	13	13	206
STEP 3		79,2	72,8	65,2	71	71,2		77	82	71	74	65	66	70	72	71	72		1,43	99,44	32,46	308,69		0	0	20	0	0	20	0	0	20	0.9013497513615912	14	13	206
STEP 4		78,6	74	66	72	72,2		77	80	73	77	65	67	71	73	72	73		0,92	99	32,48	305,67		0	0	25	0	0	25	0	0	25	0.9015055579006613	14	11	207
STEP 5		80,2	72	65,4	71	71,8		79	81	71	74	65	66	70	72	71	72		1,19	103,02	26,54	260,45		0	0	30	0	0	30	0	0	30	0.9002050580997949	13	21	210
STEP 6		76	70,8	64	69,2	70,6		74	79	70	72	63	65	68	70	70	71		0,78	66,25	20,5	214,88		0	0	35	0	0	35	0	0	35	0.8998571498940939	13	13	202
STEP 7		78	70	64	69,2	70,6		77	79	69	71	64	64	69	70	70	71		0,6	68,47	23,54	198,13		0	0	40	0	0	40	0	0	40	0.8995123392936308	13	16	202
STEP 8		76	71,2	63,2	68,8	70		75	78	70	72	63	64	68	69	70	70		1,01	65,23	26,91	184,22		0	0	45	0	0	45	0	0	45	0.9018323942947059	13	9	199
STEP 9		78,8	72,4	64,4	69,6	70,2		78	81	71	74	64	65	69	70	69	71		0,75	59,44	18,68	197,74		0	0	50	0	0	50	0	0	50	0.9034775398722138	14	12	203
STEP 10		79,2	72,6	65,2	70,8	71,6		76	83	70	74	64	66	70	71	71	72		0,94	55,75	18,31	189,95		0	0	55	0	0	55	0	0	55	0.9033476805356289	13	14	205
STEP 11		78,2	73,6	65	71,2	71		77	79	72	75	64	66	70	72	70	72		0,92	58,14	17,57	176,2		0	0	60	0	0	60	0	0	60	0.903071573456969	14	13	204
STEP 12		79,4	72	65,8	71,4	72		77	81	71	74	65	66	71	72	72	72		0,74	50,3	16,62	172,66		0	0	65	0	0	65	0	0	65	0.9030607364897179	13	11	205
STEP 13		78,8	73,2	66,4	72,8	72,2		76	82	73	74	66	67	72	73	72	73		0,61	53,18	24,36	175,1		0	0	70	0	0	70	0	0	70	0.9028188171286525	14	11	207
STEP 14		78,6	73	66	71,8	71,8		77	80	72	74	66	66	71	73	71	73		0,67	55,11	14,59	169,49		0	0	75	0	0	75	0	0	75	0.9008885850991114	13	20	210
STEP 15		78	71,2	64,2	70,6	70,6		75	81	70	72	63	65	70	71	70	71		0,52	43,15	14,03	142,72		0	0	80	0	0	80	0	0	80	0.9005511388577281	13	9	203
STEP 16		77,4	72,2	64,2	69,8	70,6		76	79	71	73	64	65	69	70	70	71		0,51	44,6	12,69	144,32		0	0	85	0	0	85	0	0	85	0.8990666479058206	13	20	207
STEP 17		77	70,4	62,2	68	68,4		76	79	68	72	62	63	67	69	68	69		0,44	37,66	10,82	127,37		0	0	90	0	0	90	0	0	90	0.8982412060301508	13	14	200
STEP 18		74,2	69	61,6	66,8	67,4		73	76	68	71	61	62	66	67	67	68		0,44	35,31	10,93	120,4		0	0	95	0	0	95	0	0	95	0.8977209278716817	13	16	199
STEP 19		74,2	68,4	61,4	65,6	66,2		73	76	66	70	61	62	65	66	66	67		0,41	33,29	10,13	110,61		0	0	100	0	0	100	0	0	100	0.8985871271585557	14	23	196
