EDGE_PROB: 0.01	EDGE_DENSITY: 0.05	GRAPH SIZE: 100
STEP 0		4	4	4	4		0	0,53	2,94		0.048484848484848485	248	0
STEP 1		5,4	5,6	5	6		0	0,76	1,98		0.09858585858585858	248	0
STEP 2		7,4	7	7	7,2		0,01	1,08	2,09		0.1486868686868687	248	0
STEP 3		8,6	8,4	7,8	8,8		0,01	1,36	1,68		0.1987878787878788	248	0
STEP 4		10,2	10	9	10		0,01	1,71	1,84		0.24888888888888888	248	0
STEP 5		11,6	11,6	10,2	11,4		0,01	2,06	1,89		0.298989898989899	248	0
STEP 6		13,2	12,8	12	13		0,01	2,34	2,04		0.3490909090909091	248	0
STEP 7		15,6	14,4	13,4	14,4		0,01	2,72	2		0.3991919191919192	248	0
STEP 8		16,2	16	14,6	16,2		0,02	3,06	2,36		0.4492929292929293	248	0
STEP 9		17,6	17,2	16,2	17,8		0,02	3,54	2,52		0.4993939393939394	248	0
STEP 10		20,6	19,6	18	20		0,02	3,89	3,31		0.5494949494949495	248	0
STEP 11		22	21,4	20	21,4		0,02	4,29	3,85		0.5995959595959596	248	0
STEP 12		24,6	22,6	21,4	23		0,03	4,61	2,72		0.6496969696969697	248	0
STEP 13		26,6	25,2	23	25,6		0,03	5,02	2,77		0.6997979797979798	248	0
STEP 14		31,2	28,2	25,8	27,6		0,03	5,43	2,93		0.74989898989899	248	0
STEP 15		33,6	31	28,6	31,2		0,03	5,84	2,98		0.8	248	0
STEP 16		35,8	33,8	32	35		0,04	6,21	2,8		0.8501010101010101	248	0
STEP 17		41,4	38,8	37	39,4		0,04	6,55	3,19		0.9002020202020202	248	0
STEP 18		48,6	47,4	46	48		0,04	7,21	6,09		0.9503030303030303	246	0
STEP 19		100	100	100	100		0,04	8,41	21,58		1.0	0	247
STEP 20		48,8	47,6	46,6	53,8		0,04	7	6,46		0.9501010101010101	0	247
STEP 21		43,2	39,4	37	40,8		0,04	6,73	2,83		0.9002020202020202	0	247
STEP 22		37,2	34,6	32,2	35		0,04	6,41	2,57		0.8503030303030303	0	247
STEP 23		33,4	31,2	29	31,2		0,04	5,94	2,39		0.8004040404040405	0	247
STEP 24		30,2	28,2	26	27,8		0,03	5,63	2,32		0.7505050505050505	0	247
STEP 25		27,4	25,8	23	25,2		0,03	5,19	2,26		0.7006060606060606	0	247
STEP 26		24	23	21	22,8		0,03	4,79	2,34		0.6507070707070707	0	247
STEP 27		23	21	19,4	21		0,03	4,4	2,49		0.6008080808080808	0	247
STEP 28		20	19,2	17,8	19		0,02	4,05	2,78		0.5509090909090909	0	247
STEP 29		19	17,8	16,2	17,4		0,02	3,69	2,62		0.501010101010101	0	247
STEP 30		16,4	16	14	15,6		0,02	3,36	2,02		0.45111111111111113	0	247
STEP 31		15,2	14,4	13	14		0,02	3,02	1,67		0.4012121212121212	0	247
STEP 32		13,2	13	12	12		0,02	2,67	1,51		0.3513131313131313	0	247
STEP 33		11,4	11,6	10,6	11,2		0,01	2,4	1,58		0.3014141414141414	0	247
STEP 34		10	10	9	10		0,01	2,09	1,69		0.2515151515151515	0	247
STEP 35		8,6	8,8	8	8,8		0,01	1,77	1,5		0.2016161616161616	0	247
STEP 36		7,2	7	6,4	7,2		0,01	1,46	1,52		0.15171717171717172	0	247
STEP 37		6	6	5,2	6		0,01	1,14	1,81		0.10181818181818182	0	247
STEP 38		4	4	4	4,4		0	0,82	1,73		0.05191919191919192	0	247
