EDGE_PROB: 0.07	EDGE_DENSITY: 0.5	GRAPH SIZE: 100
STEP 0		18,6	17,8	18	20
STEP 1		17,4	17	17	18
STEP 2		18,2	17,4	17	19
STEP 3		17,8	17	17	19
STEP 4		18	17,6	18	18
STEP 5		19	17,8	18	20
STEP 6		18,6	18,2	18	20
STEP 7		18,8	18	18	19
STEP 8		18,4	18	18	19
STEP 9		19	17,8	19	19
STEP 10		18,6	17,8	18	19
STEP 11		18,2	17,8	18	19
STEP 12		18,4	18,4	18	19
STEP 13		18,6	18,4	18	19
STEP 14		18,6	18	18	19
STEP 15		19,2	18	18	20
STEP 16		19,8	18,6	19	20
STEP 17		19,4	18,8	19	20
STEP 18		19,6	18,6	19	20
STEP 19		19,6	18,8	19	20
