NODE_PROB: 0.07	EDGE_DENSITY: 0.9	GRAPH SIZE: 100
STEP 0		44,2	39,4	37,2	41,2		43	45	39	40	37	38	40	42		0,08	10,94	7,15		0	0	5	0	0	5	0.8975757575757576	528	314	100
STEP 1		48,4	46,8	45	47,8		47	50	46	48	45	45	47	48		0,08	13,13	11,57		0	0	10	0	0	10	0.9408080808080808	376	336	100
STEP 2		49,6	48	46,4	49,4		49	50	47	49	46	47	49	50		0,09	13,65	13,65		0	0	15	0	1	14	0.9488888888888889	374	315	100
STEP 3		50	50,6	50	52,4		50	50	50	51	50	50	52	53		0,08	13,8	16,21		0	5	15	0	3	17	0.9608080808080808	341	330	100
STEP 4		51	51	50	52,6		51	51	50	52	50	50	52	53		0,09	14,59	15,44		0	5	20	0	4	21	0.963030303030303	325	354	100
STEP 5		49,4	49,4	48	49,8		48	51	48	51	48	48	49	50		0,07	14,3	15,92		0	6	24	0	5	25	0.9571717171717171	344	323	100
STEP 6		50,2	49	49	50,8		49	51	49	49	49	49	50	51		0,09	14,8	18,92		0	7	28	0	10	25	0.9614141414141414	334	338	100
STEP 7		49,2	49,8	48,2	50,8		49	50	49	50	48	49	50	51		0,08	14,56	16,73		0	8	32	0	11	29	0.9606060606060606	325	308	100
STEP 8		51,2	52,4	51	52,8		51	52	52	53	51	51	52	53		0,09	14,16	17,27		0	12	33	0	11	34	0.964040404040404	335	348	100
STEP 9		50,2	50,4	49	51,8		50	51	50	51	49	49	51	52		0,07	10,98	13,16		0	12	38	0	11	39	0.9614141414141414	350	345	100
STEP 10		50,6	50,4	49,2	52,4		50	51	50	52	49	50	52	53		0,07	11,72	12,59		0	12	43	0	12	43	0.9624242424242424	310	331	100
STEP 11		51	51,2	50	51,6		51	51	50	52	50	50	51	52		0,07	11,82	15,03		0	12	48	0	13	47	0.9581818181818181	312	314	100
STEP 12		50,4	50,6	49	52,2		49	51	50	51	49	49	52	53		0,08	12,09	12,34		0	13	52	0	13	52	0.9577777777777777	368	351	100
STEP 13		50,6	50,8	50	52,4		50	51	50	52	50	50	52	53		0,06	10,58	12,07		0	15	55	0	16	54	0.9612121212121212	330	316	100
STEP 14		51,2	52,6	51	54		51	52	52	53	51	51	54	54		0,05	10,2	12,71		0	19	56	0	16	59	0.964040404040404	307	325	100
STEP 15		51,2	52,4	50,6	53,4		51	52	52	53	50	51	53	54		0,06	10,49	12,47		0	21	59	0	16	64	0.9604040404040404	340	326	100
STEP 16		51,4	52,4	51	53,4		51	52	51	54	51	51	53	54		0,06	9,53	11,4		0	24	61	0	18	67	0.9632323232323232	340	319	100
STEP 17		51,6	52,6	52	53,2		51	52	52	53	52	52	53	54		0,06	10,21	11,07		2	27	61	0	20	70	0.9674747474747475	310	328	100
STEP 18		52	52,4	52	54		52	52	52	53	52	52	54	54		0,06	9,61	11,7		2	32	61	0	23	72	0.9638383838383838	353	373	100
STEP 19		50,4	49,8	49	51,2		49	52	49	50	49	49	51	52		0,05	9,25	9,44		2	33	65	0	24	76	0.9597979797979798	369	339	100
