EDGE_PROB: 0.1	EDGE_DENSITY: 0.5	GRAPH SIZE: 100
STEP 0		17,8	17,4	17	18
STEP 1		18	17,6	18	18
STEP 2		18,6	17,8	18	19
STEP 3		18,4	18	18	19
STEP 4		18,4	18,6	18	19
STEP 5		18,8	18	18	19
STEP 6		19	18	19	19
STEP 7		18	18,4	18	18
STEP 8		19	18,8	18	20
STEP 9		19,2	18,2	19	20
STEP 10		18,8	18,8	18	20
STEP 11		19,2	18,4	19	20
STEP 12		19,6	18,8	19	20
STEP 13		19	18,8	19	19
STEP 14		19,2	18,6	18	20
STEP 15		19	18,4	19	19
STEP 16		18,8	18,4	18	19
STEP 17		19,6	18,2	19	21
STEP 18		19	18,4	18	20
STEP 19		19,4	18,4	19	20
