NODE_PROB: 0.07	EDGE_DENSITY: 0.1	GRAPH SIZE: 500
STEP 0		16	17	17	18		16	16	17	17	17	17	18	18		1,2	40,39	846,2		5	0	0	0	5	0	0.10020040080160321	863	910	500
STEP 1		15,6	16,8	16,6	17,2		15	16	16	17	16	17	17	18		1,13	35,77	831,9		8	2	0	1	7	2	0.09982364729458917	893	885	500
STEP 2		15,4	17,2	16,8	17,2		15	16	17	18	16	17	17	18		0,9	36,3	992,24		12	3	0	1	11	3	0.0998877755511022	922	874	500
STEP 3		15,4	17	16,8	17,6		15	16	17	17	16	17	17	18		0,75	31,85	886,13		17	3	0	1	15	4	0.10027254509018035	853	867	500
STEP 4		16	17	16,8	17,6		16	16	17	17	16	17	17	18		0,8	30,16	827,84		21	4	0	1	19	5	0.10016032064128257	872	911	500
STEP 5		15,8	16,8	16,6	17,4		15	16	16	17	16	17	17	18		0,74	30,75	821,63		24	6	0	2	21	7	0.09984769539078156	861	893	500
STEP 6		15,6	17	16,6	17,2		15	16	17	17	16	17	17	18		0,83	29,8	811,58		28	7	0	2	24	9	0.09959118236472946	905	855	500
STEP 7		16	17	17	17,2		16	16	17	17	17	17	17	18		0,79	28,31	797,66		33	7	0	2	29	9	0.09999198396793588	887	838	500
STEP 8		16	17,2	16,6	17,2		15	17	17	18	16	17	17	18		0,87	29,05	787,72		36	9	0	2	32	11	0.10038476953907816	887	913	500
STEP 9		16	17	16,4	17,6		16	16	17	17	16	17	17	18		0,86	30,27	793,19		38	12	0	2	34	14	0.10017635270541082	861	901	500
STEP 10		15,6	17	17	17,2		15	16	17	17	17	17	17	18		0,68	27,43	747,55		43	12	0	2	39	14	0.09985571142284569	833	911	500
STEP 11		15,8	17	16,2	17,4		15	16	17	17	16	17	17	18		0,73	25,27	723,45		45	15	0	2	40	18	0.09923046092184369	896	863	500
STEP 12		16	17	16,8	17,2		16	16	17	17	16	17	17	18		0,67	25,68	705,65		49	16	0	2	44	19	0.09949498997995992	872	854	500
STEP 13		15,6	17	16,8	17,6		15	16	17	17	16	17	17	18		0,65	24,3	675,15		53	17	0	2	48	20	0.09963927855711423	880	846	500
STEP 14		15,8	17	16,6	17		15	16	17	17	16	17	17	17		0,61	23,17	663,35		56	19	0	2	51	22	0.09991182364729459	888	852	500
STEP 15		15,8	17	16,6	17,2		15	16	17	17	16	17	17	18		0,62	23,59	660,85		60	20	0	2	54	24	0.10020040080160321	888	853	500
STEP 16		15,8	16,8	16,6	18		15	16	16	17	16	17	18	18		0,62	23,42	662,65		63	22	0	3	56	26	0.1004809619238477	859	916	500
STEP 17		15,8	16,8	16,8	17,4		15	17	16	17	16	17	17	18		0,63	23,39	657,76		66	24	0	4	59	27	0.10002404809619239	923	887	500
STEP 18		15,8	17,2	16,8	17,6		15	16	17	18	16	17	17	18		0,61	22,74	646,28		70	25	0	4	62	29	0.100312625250501	812	899	500
STEP 19		15,4	16,6	16,8	17,2		15	16	16	17	16	17	17	18		0,6	22,3	640,19		74	26	0	5	66	29	0.09961523046092184	860	887	500
