NODE_PROB: 0.1	EDGE_DENSITY: 0.5	GRAPH SIZE: 500
STEP 0		66,2	66,6	63,6	67		66	67	66	67	63	64	66	68		9,93	282,77	3294,22		0	0	5	0	0	5	0.5017955911823647	6867	6416	500
STEP 1		66,2	67,8	64	66,4		65	67	67	69	64	64	66	67		7,49	244,41	2887,62		0	0	10	0	0	10	0.5054108216432865	6823	6250	500
STEP 2		67,8	68,6	65	67,2		67	68	68	69	65	65	67	68		5,44	202,08	2568,7		0	0	15	0	0	15	0.5100040080160321	6618	6387	500
STEP 3		66,2	68,6	65,4	67,6		65	67	68	69	65	66	67	68		5,63	181,63	2175,83		0	2	18	0	0	20	0.5118557114228457	6765	6390	500
STEP 4		67	68,6	65,8	67,4		66	69	67	70	65	66	67	68		4,82	170,61	2116,95		0	4	21	0	0	25	0.5148617234468937	6703	6498	500
STEP 5		66,6	70	65,6	68,4		64	68	69	71	65	66	68	69		4,73	173,69	2127,36		1	4	25	0	0	30	0.5165050100200401	6791	6347	500
STEP 6		67,8	69,6	66,2	68,6		67	69	69	71	66	67	68	69		4,7	171,34	2148,33		1	5	29	0	0	35	0.520064128256513	6671	6462	500
STEP 7		67,4	69,8	66,6	68,4		67	68	69	71	66	67	68	70		5,1	174,83	2172,45		1	7	32	0	0	40	0.5217394789579158	6570	6507	500
STEP 8		68,4	70,4	66,8	68,8		67	70	70	71	66	67	68	69		4,72	175,69	2198,74		1	8	36	0	0	45	0.522244488977956	6768	6471	500
STEP 9		68	70,6	66,4	69,4		67	69	69	71	66	67	69	70		4,11	142,76	2202,77		1	9	40	0	0	50	0.524625250501002	6754	6457	500
STEP 10		69,6	70,4	67,6	69,8		69	71	70	71	67	68	69	70		3,87	128,28	2177,42		1	9	45	0	0	55	0.5270060120240481	6520	6673	500
STEP 11		68,6	70,4	67	69,6		68	71	70	71	67	67	69	70		3,89	120,71	2138,02		1	9	50	0	0	60	0.5257795591182365	6577	6616	500
STEP 12		68	70,2	66,8	69,2		67	70	69	71	66	67	69	70		4,05	136,38	2154,67		1	11	53	0	0	65	0.5254669338677355	6563	6417	500
STEP 13		68,8	70,8	67,4	69,8		67	70	70	72	67	68	69	70		4,13	121,43	2282,55		1	13	56	0	0	70	0.5266372745490981	6686	6526	500
STEP 14		69	70,8	67,4	69,4		68	70	70	72	67	68	68	70		7,07	245,4	2324,06		1	13	61	0	0	75	0.5279198396793587	6469	6532	500
STEP 15		69	70,2	67	69,6		68	70	70	71	67	67	69	70		5,06	190,95	2259,33		1	13	66	0	0	80	0.5274148296593186	6489	6437	500
STEP 16		70,6	70,8	67	70		69	72	70	71	67	67	70	70		6,26	225,72	2915,66		1	13	71	0	0	85	0.5278316633266533	6497	6579	500
STEP 17		68,6	70,8	66,8	69,6		68	69	70	71	66	67	69	70		7,07	263,89	2865,95		1	13	76	0	0	90	0.5271743486973948	6604	6364	500
STEP 18		69	70,6	67,2	70		68	70	70	71	67	68	70	70		7,29	266,15	2806		1	14	80	0	0	95	0.5290981963927855	6557	6498	500
