NODE_PROB: 0.1	EDGE_DENSITY: 0.5	GRAPH SIZE: 300
STEP 0		42,4	43,8	40,4	44,6		41	44	43	44	40	41	44	45		1,46	92,83	459,28		0	0	5	0	0	5	0.49848383500557414	2519	2132	300
STEP 1		43,8	44,2	41,2	44		42	45	43	45	41	42	44	44		1,93	99,81	652,51		0	0	10	0	0	10	0.5071125975473801	2421	2151	300
STEP 2		44,4	45,2	41,2	44,8		43	45	45	46	41	42	44	45		2,22	117,18	446,98		0	0	15	0	0	15	0.5131326644370122	2366	2294	300
STEP 3		44,4	45,2	41,4	44,6		44	45	45	46	41	42	44	45		1,63	99,67	442,76		0	0	20	0	0	20	0.5147380156075808	2447	2270	300
STEP 4		44,2	45	42	44,8		43	45	44	46	42	42	44	45		1,88	97,9	483,92		0	0	25	0	0	25	0.5186845039018952	2360	2321	300
STEP 5		44,8	45,4	41,6	44,8		44	45	44	46	41	42	44	45		1,81	94,24	385,08		0	0	30	0	0	30	0.5195540691192865	2413	2310	300
STEP 6		45,2	45,8	42	45,2		44	47	45	46	42	42	45	46		1,43	85,62	339,74		0	0	35	0	0	35	0.521850613154961	2373	2350	300
STEP 7		44,8	45,6	42	45,2		44	46	44	47	42	42	45	46		1,32	78,74	307,95		0	0	40	0	0	40	0.5223634336677815	2354	2330	300
STEP 8		44,6	46	42,4	45,4		43	46	46	46	42	43	45	46		1,07	69,15	311,35		0	0	45	0	0	45	0.5228985507246376	2380	2374	300
STEP 9		43,8	45,6	42,4	45,2		43	45	45	46	42	43	45	46		1,26	64,16	286,79		0	1	49	0	0	50	0.5230323299888517	2384	2340	300
STEP 10		44,2	45,8	42,2	45,2		43	46	45	47	42	43	44	46		0,97	57,35	261,22		0	2	53	0	0	55	0.5240133779264214	2342	2370	300
STEP 11		45	45,8	42,6	45,2		44	47	45	47	42	43	44	46		0,96	60,23	261,66		0	2	58	0	0	60	0.5233890746934226	2409	2326	300
STEP 12		45,4	46	43	45,4		45	46	46	46	43	43	45	46		0,93	52,53	263,08		0	2	63	0	0	65	0.5252396878483835	2354	2255	300
STEP 13		45	45,8	42	45,8		44	46	45	47	41	43	45	46		0,89	53,11	244,33		0	2	68	0	0	70	0.5274470457079152	2242	2360	300
STEP 14		45,2	45,8	43	45,4		44	47	45	47	43	43	44	46		0,85	45,97	271,89		0	2	73	0	0	75	0.5248160535117057	2320	2409	300
STEP 15		45,4	45,4	42,2	45,6		44	47	45	46	42	43	45	46		0,82	45,56	250,28		0	2	78	0	0	80	0.5228316610925307	2373	2365	300
STEP 16		44,4	45,4	42,4	45,2		43	45	45	46	42	43	45	46		0,83	45,77	258,92		0	3	82	0	0	85	0.523010033444816	2340	2287	300
STEP 17		45,2	46,4	42,8	45,6		45	46	45	47	42	43	45	46		0,83	44,59	271,78		0	3	87	0	0	90	0.5241917502787068	2294	2448	300
STEP 18		45	45,6	42,2	44,8		44	46	45	46	42	43	44	45		0,84	46,07	256,46		0	3	92	0	0	95	0.5207580824972129	2443	2387	300
STEP 19		45,4	45,8	42,2	45,4		45	46	45	46	42	43	45	46		0,86	49,14	256,33		0	3	97	0	0	100	0.5220066889632107	2360	2312	300
