NODE_PROB: 0.07	EDGE_DENSITY: 0.9	GRAPH SIZE: 300
STEP 0		104,2	100,6	86,6	104,2	99		101	106	99	103	103	105	86	87	99	99	3,16	307,5	163,79	1671,06		0.8977703455964325	20	10	300
1000	=>	94,8	105,2
2000	=>	92,6	103,4
3000	=>	90,8	103,4
4000	=>	89,6	102,8
5000	=>	88,8	102
6000	=>	88	102
7000	=>	87,2	101,8
8000	=>	86,8	101,4
9000	=>	86,8	101,2
10000	=>	86,8	101,2
11000	=>	86,6	101,2
12000	=>	86,6	100,8
13000	=>	86,6	100,8
14000	=>	86,6	100,8
15000	=>	86,6	100,8
16000	=>	86,6	100,6
17000	=>	86,6	100,6
18000	=>	86,6	100,6
19000	=>	86,6	100,6
20000	=>	86,6	100,6
