NODE_PROB: 0.07	EDGE_DENSITY: 0.1	GRAPH SIZE: 300
STEP 0		11	12	11,8	12,8		11	11	12	12	11	12	12	13		0,51	30,24	393,66		4	1	0	0	4	1	0.10129319955406912	323	326	300
STEP 1		11	11,8	11,4	12		11	11	11	12	11	12	12	12		0,42	28,82	393,23		6	4	0	0	7	3	0.10122630992196209	341	310	300
STEP 2		11,2	12	12	12,2		11	12	12	12	12	12	12	13		0,47	31,27	431,86		10	5	0	0	12	3	0.101917502787068	356	338	300
STEP 3		11,2	12	11,6	12		11	12	12	12	11	12	12	12		0,47	31,17	380,88		13	6	1	0	15	5	0.10231884057971015	321	322	300
STEP 4		11,2	12	12	12,4		11	12	12	12	12	12	12	13		0,39	25,51	313,52		17	7	1	0	20	5	0.10229654403567447	310	308	300
STEP 5		11	11,8	12	12,2		10	12	11	12	12	12	12	13		0,36	23,47	295,43		21	8	1	1	24	5	0.10234113712374582	309	336	300
STEP 6		11	12	11,8	12		11	11	12	12	11	12	12	12		0,24	16,82	224,16		25	9	1	1	28	6	0.10173913043478261	309	321	300
STEP 7		11,2	11,8	11,8	12,2		11	12	11	12	11	12	12	13		0,25	17,4	215,25		28	11	1	2	31	7	0.10147157190635452	328	313	300
STEP 8		11,2	11,8	11,8	12,2		11	12	11	12	11	12	12	13		0,16	12,59	173,63		31	13	1	3	34	8	0.10180602006688963	324	314	300
STEP 9		11,2	11,8	11,8	12,2		11	12	11	12	11	12	12	13		0,2	12,97	169,42		34	15	1	4	37	9	0.10202898550724637	310	316	300
STEP 10		11	11,8	11,6	12,2		11	11	11	12	11	12	12	13		0,22	13,99	164,62		37	17	1	4	41	10	0.10189520624303233	323	299	300
STEP 11		11,2	12	11,6	12,2		11	12	12	12	11	12	12	13		0,18	11,79	160,29		39	20	1	4	44	12	0.10243032329988852	343	297	300
STEP 12		11,6	12	11,8	12,4		11	12	12	12	11	12	12	13		0,22	13,9	153,65		41	22	2	4	48	13	0.10345596432552955	329	315	300
STEP 13		11,2	12	12	12,2		11	12	12	12	12	12	12	13		0,18	9,55	151,52		45	23	2	4	53	13	0.10376811594202899	322	291	300
STEP 14		11,2	12	12	12,6		11	12	12	12	12	12	12	13		0,17	11,67	153,24		49	24	2	4	58	13	0.10445930880713489	307	352	300
STEP 15		11	11,8	11,8	12,2		11	11	11	12	11	12	12	13		0,17	10,92	143,87		53	25	2	5	61	14	0.10345596432552955	330	310	300
STEP 16		11,6	12,2	12	12,6		11	12	12	13	12	12	12	13		0,16	10,08	136,74		55	28	2	5	65	15	0.10390189520624303	281	330	300
STEP 17		11	12	11,8	12,2		11	11	12	12	11	12	12	13		0,16	10,73	136,36		59	29	2	5	69	16	0.10280936454849499	311	330	300
STEP 18		11,4	11,6	11,6	12,2		11	12	11	12	11	12	12	13		0,17	10,1	134,61		61	31	3	6	72	17	0.10238573021181717	295	309	300
STEP 19		11	11,8	11,6	12,2		11	11	11	12	11	12	12	13		0,15	9,67	130,63		64	33	3	6	76	18	0.10207357859531772	296	330	300
